gname,log2FoldChange,pvalue
yhjG,-1.573791309,2.04779E-42
pdeH,-0.147370426,0.795786813
kdgK,0.659143841,2.65447E-07
yhjJ,-0.230909954,0.16131258
dctA,0.454746495,4.4837E-07
pdeK,-0.473752295,0.000577586
bcsC,-1.05769537,1.49989E-18
bcsZ,0.270293805,0.54906452
bcsB,-0.501906628,0.054251298
bcsA,-0.425971083,0.149333637
yhjR,-0.912776005,0.001232663
bcsE,0.145261213,0.202696901
bcsF,0.03822972,0.924917588
bcsG,-0.461399949,0.002060029
ldrD,0.071398651,0.828849341
rdlD,0.986026864,5.63958E-05
yhjV,-1.047535103,0.000790955
dppF,-4.426359789,9.0034E-251
dppD,-4.360170564,1.3567E-229
dppC,-4.477309262,6.8814E-212
dppB,-4.181146163,3.5275E-164
dppA,-2.622620109,4.0198E-157
eptB,0.995047442,2.41721E-05
yhjX,-0.297373842,0.372604973
yhjY,-1.62906996,7.36157E-33
tag,0.352017838,0.046817896
yiaC,0.263223772,0.349012414
bisC,-0.181453894,0.158572114
yiaD,-0.180184186,0.677877882
ghrB,0.811814783,4.58199E-08
yiaF,-0.525696499,2.39279E-05
yiaG,-0.727371165,8.60608E-13
cspA,0.40394241,0.251953523
insJ,0.018421478,0.980035764
glyS,0.510646304,9.87173E-08
glyQ,0.78111036,1.12954E-11
ysaB,-1.668631353,9.41097E-05
wecH,0.707573671,0.102081087
xylB,-0.288773449,0.023914839
xylZ,-0.780070659,0.103731352
xylA,1.016487174,3.11197E-16
xylF,1.97593141,1.20268E-53
xylG,1.716520663,6.4615E-13
xylH,0.737981336,0.000450011
xylR,0.631514167,0.00572471
bax,0.248770388,0.107660238
malS,0.692878299,0.000417553
avtA,0.92392011,2.05448E-10
ysaA,1.217581508,3.28534E-11
plaR,0.241230272,0.185479776
yiaK,0.549982921,0.161716797
yiaN,-0.379847504,0.628638254
yiaO,0.668723653,0.237225889
lyxK,0.508607667,0.200660348
sgbH,1.080114892,0.071385524
sgbU,1.0011749,0.053718827
sgbE,0.350093698,0.352275536
yiaT,-0.54408192,0.079135923
yiaU,0.299848312,0.166849581
yiaV,-0.650810051,0.245897017
aldB,-1.307403926,2.97931E-40
yiaY,-0.306407638,0.67698789
selB,0.676071996,1.00016E-08
selA,0.904193172,1.2422E-13
yibF,-0.423742658,0.008130576
rhsA,0.020349577,0.891598607
yibA,-0.305023575,0.496097467
yibH,-1.235027301,3.29563E-08
yibI,-1.176432502,7.87225E-05
mtlA,-0.139599731,0.135756417
mtlD,0.0899619,0.388583696
mtlR,-0.268183491,0.074352255
yibT,-0.214214231,0.206891009
yibL,0.345946183,0.011792368
lldP,-3.43913459,4.5712E-272
lldR,-4.322939652,2.0915E-292
lldD,-5.292241378,0
trmL,0.06821168,0.815747263
cysE,0.142847462,0.203386398
gpsA,-0.275632125,0.01064376
secB,0.003523798,0.979339501
grxC,-0.18000135,0.155116347
yibN,-0.32596571,0.036726472
gpmM,0.112320963,0.306961709
envC,0.308000333,0.119649328
yibQ,0.095209715,0.715246516
tdh,0.546784158,1.91804E-07
kbl,0.757460342,8.08032E-12
htrL,1.200636926,1.86147E-05
rfaD,0.023767805,0.843972551
waaF,0.012714513,0.928771732
waaC,-0.032077202,0.857342707
waaL,1.134558745,0.000635769
waaU,1.397492393,2.3969E-05
waaZ,1.036821594,0.017493042
waaY,0.839826358,0.020160714
waaJ,1.257510102,1.36782E-05
waaO,1.2255903,1.22249E-07
waaB,0.704296642,0.00100815
waaS,-0.012234481,0.979300814
waaP,0.519940044,0.073834942
waaG,0.689526427,0.000135632
waaQ,0.533831369,0.002966682
rirA,1.871841097,0.083720964
waaA,-0.257224497,0.113964406
coaD,-0.582582049,0.014889223
mutM,-0.503656892,0.132972659
rpmG,1.11708809,1.6336E-14
rpmB,0.915594759,4.51264E-14
yicR,0.709840822,7.18679E-09
dfp,0.964560642,2.09161E-11
dut,0.447722996,0.007404852
slmA,0.040799977,0.86507277
pyrE,1.276826744,8.4195E-05
rph,0.636066109,0.044239246
yicC,-0.530155235,2.74704E-05
dinD,1.713530059,1.9754E-09
yicG,0.533104409,0.073006865
ligB,0.720899295,0.008232239
gmk,0.07037805,0.59130331
rpoZ,-0.117909925,0.329032518
spoT,0.168299826,0.158176945
trmH,-0.219570446,0.37353479
recG,0.012444909,0.928064346
gltS,0.367920719,0.005295251
xanP,-0.127078765,0.637145732
yicH,0.265805836,0.033672562
yicI,0.072701281,0.709228182
yicJ,0.221100282,0.582021488
selC,-0.989427017,0.315415568
yicL,0.212305686,0.22001316
nlpA,-0.189611809,0.300864654
yicS,-1.330461513,0.013178134
nepI,-0.347331544,0.390793945
yicN,0.139765945,0.494805835
adeQ,-0.185787412,0.549406731
adeD,1.744957058,3.05885E-40
uhpT,0.487153887,0.185878637
uhpC,0.296364052,0.48672759
uhpB,0.370251629,0.357136553
uhpA,0.49828398,0.035630956
ilvN,-0.672498819,0.039868808
ilvB,-0.96838709,2.05677E-12
ivbL,0.821719166,0.001081542
istR,-0.754514507,0.426691758
tisB,-0.413057207,0.006395148
emrD,-0.072938471,0.722087711
yidF,1.064049542,8.09014E-07
yidG,-0.098932755,0.802769176
yidH,-0.337743463,0.131445971
yidI,0.494164724,0.084904566
yidJ,0.201182349,0.638767373
yidK,-0.262216412,0.527953354
yidL,1.45849977,0.001773729
glvB,0.172768147,0.811296395
glvC,0.065781724,0.904270004
yidP,0.744616055,0.255507534
yidE,1.097651959,1.08539E-18
ibpB,0.732556466,0.097760196
ibpA,-0.22330237,0.253694635
yidQ,0.305355944,0.02451006
yidR,0.224956606,0.065759416
cbrA,-0.78466169,0.145494274
dgoT,-0.782694786,0.027916411
dgoD,0.2223127,0.449859207
dgoA,0.79537251,0.020955013
dgoK,0.642711242,0.013278317
dgoR,0.694944119,5.59016E-05
yidX,0.213632235,0.692295905
yidA,0.752650669,1.31901E-07
yidB,-1.364362471,2.85456E-14
gyrB,0.437623533,7.99298E-06
recF,0.671116147,0.024655507
dnaN,0.117889234,0.332130764
dnaA,0.30665379,0.009059079
ysdD,-1.063895914,0.000820174
rpmH,-0.353180692,0.022408437
rnpA,0.294538094,0.288372442
yidD,1.272868385,0.011547169
yidC,0.818105063,3.24977E-11
mnmE,-0.027736446,0.832309377
tnaC,-0.43527394,0.170646067
tnaA,-0.633333612,6.45689E-13
tnaB,0.764491624,2.26708E-14
mdtL,0.415308597,0.149755294
yidZ,0.082317412,0.734983891
yieE,-0.157238582,0.196487169
yieF,-0.463400764,0.000176933
adeP,0.129939568,0.470006469
yieH,0.533771096,0.113667919
cbrB,1.432541836,0.015797902
cbrC,0.716503539,0.024094915
yieK,-0.227231557,0.629207996
yieL,0.641543507,0.205994039
bglH,0.650470965,0.429908
bglB,-0.422319588,0.489721055
bglF,-0.024842678,0.94507053
phoU,0.463875179,0.008105032
pstB,0.628326383,0.004370349
pstA,-0.010133418,0.962822382
pstC,0.666248535,0.010534706
pstS,0.089041239,0.692749981
glmS,-0.351128085,0.000342776
glmU,-0.579600569,1.34094E-09
atpC,1.455697671,5.42608E-31
atpD,1.314887285,6.83699E-37
atpG,1.083310346,1.0081E-27
atpA,0.901059519,5.32162E-20
atpH,0.687672566,6.51019E-10
atpF,0.503470467,1.73056E-06
atpE,0.241520278,0.023277928
atpB,0.741329715,1.96795E-12
atpI,0.536228383,0.000490599
rsmG,0.113103221,0.670109587
mnmG,0.792427016,1.96765E-07
mioC,0.471542288,0.017155646
asnC,-0.06434884,0.79756274
asnA,-0.684798161,1.74733E-11
viaA,0.310884856,0.019116807
ravA,0.520884719,2.57723E-06
kup,-0.352978388,0.018871234
rbsD,0.280187147,0.037495079
rbsA,1.432731592,2.81984E-29
rbsC,0.116197068,0.404289895
rbsB,0.759841806,4.23063E-16
rbsZ,1.372759753,0.04592904
rbsK,0.708622021,4.51532E-08
rbsR,0.183010599,0.496815652
hsrA,0.496768288,0.003091618
yieP,0.561803373,2.48139E-06
rrsC,0.341839473,0.7550312
gltU,-0.694068444,0.029547493
rrlC,0.523933909,0.568905973
aspT,0.109550048,0.743638395
trpT,-0.236923337,0.735184565
hdfR,0.142628109,0.240458783
maoP,-0.033429413,0.843715434
yifB,0.679813755,0.013881095
ilvL,-1.375762115,1.88897E-10
ilvX,0.396775278,0.574445916
ilvM,-0.450148924,0.622901441
ilvE,0.015556918,0.908941838
ilvD,-0.309283783,0.018889672
ilvA,-0.461795348,0.000612485
ilvY,-0.309615788,0.0370692
ilvC,-0.239538929,0.021419305
ppiC,0.347914331,0.099383515
rep,0.156616589,0.330277976
gpp,-0.021164759,0.862664295
rhlB,0.016879727,0.875077093
trxA,0.000796992,0.994975105
rhoL,0.261478169,0.39527189
rho,0.000842708,0.994696673
rfe,0.067399073,0.679356635
wzzE,-0.068445402,0.648441851
wecB,0.403520089,0.042295216
wecC,0.052717902,0.74251755
rffG,0.203980987,0.221905039
rffH,-0.260230714,0.094426381
rffC,0.033749982,0.879801918
wecE,0.023865879,0.872686394
wzxE,-0.354760934,0.036534188
wecF,-0.273321244,0.14648962
wzyE,-0.388986582,0.133991853
rffM,-0.29733425,0.140108895
yifK,-0.86505138,4.14869E-06
argX,-1.957580076,7.80859E-29
hisR,-0.764649146,0.002433443
leuT,-1.330204965,7.59107E-05
aslB,-0.184693507,0.602621199
aslA,-0.166155401,0.390861251
glmZ,-0.073302608,0.867853534
hemY,-0.831308621,5.61164E-17
hemX,-0.511509636,9.60332E-07
hemD,-0.055672625,0.625728546
hemC,0.083425313,0.417867842
cyaA,-0.144668529,0.144962342
cyaY,-0.092649937,0.832444129
yzcX,0.332778664,0.500230944
yifL,0.68846239,1.23925E-06
dapF,0.573499287,6.96637E-06
yigA,0.447338232,0.003065587
xerC,0.545189065,0.001429544
yigB,0.163777478,0.444735252
uvrD,0.111551485,0.361582045
yigE,-0.234900277,0.659130865
ysgD,-0.254713386,0.603749632
corA,0.063452899,0.720990277
rarD,0.124675377,0.768528349
yigI,0.027435291,0.879338576
pldA,0.201661055,0.299147603
recQ,0.586033425,0.000920228
rhtC,0.493320993,0.011070329
rhtB,0.933077734,0.017171401
pldB,0.114324556,0.410447783
yigL,0.175469307,0.342821734
bioP,0.140743718,0.672297161
metR,0.619064747,0.003956399
metE,0.110566224,0.310672706
ysgA,-2.342844871,2.3203E-109
udp,0.381179138,0.000265893
rmuC,0.951822721,8.59985E-13
ubiE,0.240219193,0.027132117
ubiJ,-0.133409148,0.405418939
ubiB,0.120697036,0.330748793
tatA,0.378907066,0.005163379
tatB,0.602110632,1.63006E-05
tatC,0.956880229,5.67704E-06
tatD,0.302570815,0.193960532
rfaH,-0.43664419,0.024825362
ubiD,0.741479086,1.05904E-14
fre,0.638472687,2.22333E-09
fadA,-3.444573735,7.2636E-186
fadB,-2.639430697,1.0073E-130
pepQ,-0.472528995,4.0542E-07
yigZ,-0.63980437,1.66544E-07
trkH,-0.712244269,6.71157E-09
hemG,-0.673982327,2.88893E-06
rrsA,0.460725616,0.690321288
ileT,0.538202751,0.035106001
alaT,0.028275007,0.972406416
rrlA,0.250278931,0.798261461
mobB,0.808969212,0.000605512
mobA,0.27354747,0.086996495
yihD,0.283498624,0.1693539
srkA,0.297914237,0.082311111
dsbA,0.784338121,8.35739E-09
yihF,1.144102595,0.105064837
yihG,0.467490588,0.535980132
polA,0.898941999,2.99601E-21
spf,0.532538843,0.436724788
yihA,0.241635321,0.054014766
csrC,0.9727695,5.47597E-24
yihI,-1.320908702,1.83559E-30
hemN,-0.270008191,0.028215886
yshB,0.253635318,0.129384172
glnG,-0.609528481,1.44915E-07
glnL,-0.477825835,0.00024848
glnA,1.062198455,1.78866E-20
bipA,-0.273479366,0.026415466
yihL,0.757034489,0.010400973
yihM,0.976410361,0.024417482
yihN,0.200199355,0.720628424
yihO,0.211500768,0.747575218
yihP,-0.112477236,0.827201445
yihQ,0.197734427,0.605204232
yihR,-1.071986556,0.030726915
yihS,0.230911829,0.247172973
yihT,0.406290834,0.160273853
yihU,0.898635071,0.009503515
yihV,0.501985849,0.019462861
csqR,0.612137164,0.000241649
yihX,0.048215437,0.689788024
yihY,-0.388473814,0.004716555
dtd,0.024479095,0.844695233
fabY,-0.248611428,0.022003006
yiiF,0.872297452,0.008974324
fdhE,0.190855609,0.106272346
fdoI,-0.936326362,3.27698E-17
fdoH,-1.280224272,2.03311E-37
fdoG,-1.062755755,1.8381E-31
fdhD,-2.324505414,6.09256E-33
frvR,1.163790611,0.003251693
frvX,0.000481198,0.998928162
frvB,-1.087017093,0.040955725
rhaD,0.631495751,0.178029652
rhaA,0.571046671,0.25775963
rhaB,0.324211801,0.51562639
rhaS,0.064803574,0.82004668
rhaR,0.835595422,0.000915852
rhaT,-0.339895229,0.258378912
sodA,-0.524517669,0.000432574
kdgT,0.576514256,0.023208687
yiiM,-1.085244235,1.42131E-18
cpxA,-0.581229405,6.02806E-08
cpxR,-0.408739582,0.000146549
cpxP,-1.080689353,6.31491E-19
fieF,-0.073614353,0.539111486
pfkA,-0.744728943,1.1123E-12
sbp,-0.152728475,0.73315172
cdh,0.787366544,0.191598963
tpiA,-0.153251266,0.097213121
yiiQ,0.361103103,0.146860086
yiiR,0.141625422,0.587136899
yiiS,-0.07676346,0.482350597
uspD,-0.043907693,0.644165087
fpr,0.434960955,0.000128827
glpX,0.078879235,0.62460472
glpK,1.063807503,3.14257E-23
glpF,1.244350433,8.06948E-17
zapB,0.421418867,3.98862E-05
rraA,-0.177566993,0.101150318
menA,0.454574222,0.12842511
hslU,-0.494736867,7.8955E-06
hslV,-1.047483209,1.09133E-16
ftsN,-0.245018028,0.048935684
cytR,0.440319275,0.002006607
priA,0.104132953,0.542493381
rpmE,0.367687541,0.001225613
yiiX,-0.185473221,0.42511386
metJ,-0.073259046,0.50631348
metB,0.18397382,0.331167521
metL,-0.046273098,0.706184547
metF,0.125477204,0.598507605
katG,0.17599596,0.052467476
yijE,0.401747879,0.112447318
yijF,0.143644256,0.825296125
gldA,0.921996497,9.96571E-22
fsaB,1.010380748,2.19432E-05
ptsA,1.45911731,1.27419E-16
frwC,0.600121518,0.200317275
frwB,-0.294290715,0.690871345
pflD,0.284272989,0.15019787
pflC,-0.283102048,0.411332963
frwD,-0.026594054,0.950825576
yijO,0.173664091,0.470052114
eptC,0.033406048,0.862073175
ppc,0.670769201,2.51618E-12
argE,-0.033896047,0.803463928
argC,-0.10453061,0.735347463
argB,-0.579563349,0.004272624
argH,-0.731247653,4.52888E-07
oxyR,0.356497785,0.000807615
sthA,0.111824699,0.250243571
fabR,0.615732266,9.24634E-06
yijD,0.533394643,2.19234E-05
trmA,-0.965044903,2.12459E-13
btuB,1.08297065,6.10883E-18
murI,1.018452148,8.51245E-15
rrsB,0.366194585,0.736309761
gltT,-0.026489543,0.878421815
rrlB,0.531446388,0.546458026
murB,0.223310857,0.211300433
birA,0.007165469,0.973402851
coaA,0.283758569,0.260288696
thrU,-1.311783108,0.092805383
tyrU,0.400339237,0.053274518
glyT,0.243532317,0.388658412
thrT,0.17494819,0.59089242
tufB,0.877741049,2.79113E-22
secE,-0.821930249,9.93832E-12
nusG,-0.397405841,0.00270517
rplK,1.66492243,5.28813E-35
rplA,1.316140796,1.57028E-41
rplJ,0.352313037,0.001009224
rplL,0.390171558,0.001769422
rpoB,0.722658755,3.21983E-15
rpoC,1.295444335,2.03541E-43
yjaZ,0.80928467,0.054572571
sroH,-0.747647778,0.246075013
thiH,-0.080433744,0.771638234
thiG,0.297256963,0.319753159
thiS,0.588778008,0.418012294
thiF,0.548699864,0.164969579
thiE,-0.216632764,0.581322526
thiC,-0.091402442,0.678693395
rsd,0.215783936,0.239558544
nudC,-1.166235665,1.05195E-16
hemE,-0.061914471,0.589232469
nfi,-0.211334254,0.171913053
yjaG,0.294027927,0.040653256
hupA,0.330502285,0.000813772
yjaH,0.1389438,0.548271037
zraP,1.038579484,0.051184317
zraS,1.453300512,6.6709E-23
zraR,0.773641217,2.42528E-09
purD,0.223065215,0.272946873
purH,0.502868044,0.033885383
rrsE,0.274667079,0.804847548
gltV,-0.771224159,0.011933997
rrlE,0.486400538,0.624768208
yjaA,-0.712783721,0.071594557
yjaB,-0.542090507,0.001123722
metA,0.202923489,0.3184514
aceB,-1.011369642,1.53776E-25
aceA,-1.551163789,1.01499E-65
aceK,-1.552529062,4.34985E-55
arpA,-0.692828915,0.312817533
iclR,0.95092641,2.56842E-13
metH,0.601950268,2.46646E-09
yjbB,-0.693124718,1.63062E-08
pepE,1.634156012,1.10742E-32
rluF,0.60393644,0.000185975
yjbD,0.684630597,1.05629E-05
lysC,1.575436861,2.54932E-35
pgi,-0.632347192,1.89631E-10
yjbE,0.592913631,0.26374308
yjbH,-0.98082908,1.70995E-05
psiE,-0.108970919,0.832591351
xylE,1.570279417,3.44253E-16
malG,2.54721666,1.32828E-91
malF,2.906268326,1.7616E-118
malE,1.625226008,3.59586E-70
malK,4.43158853,2.8608E-247
lamB,4.56947004,0
malM,3.483950687,9.8763E-180
ubiC,0.854496348,3.07278E-13
ubiA,0.675576727,4.1437E-07
plsB,0.178561651,0.078350222
dgkA,-0.002236388,0.989008553
lexA,0.132400066,0.277188261
dinF,0.120013491,0.568481838
yjbJ,-1.768457919,1.75231E-05
zur,0.34239384,0.008937986
dusA,0.38660029,0.125622128
pspG,-0.382507008,0.525044557
qorA,-0.685820486,3.66289E-13
dnaB,0.118455015,0.425040837
alr,0.354088034,0.018546546
tyrB,0.493190749,0.000149717
aphA,1.340512352,1.93957E-15
yjbQ,-0.162733341,0.137779242
yjbR,-0.799461634,1.94194E-14
uvrA,-0.125967841,0.208707568
ssb,-0.301779104,0.00971307
yjcB,0.367719709,0.607016653
pdeC,-1.021152468,1.04353E-07
soxS,0.054388976,0.840483916
soxR,-0.565064566,0.10264269
ryjA,-2.468191146,1.97762E-10
ghxP,0.063170557,0.824766001
yjcE,0.282740808,0.012258951
actP,-5.698393416,0
yjcH,-5.226100533,1.5226E-151
acs,-4.22052776,0
ytcB,0.525611957,0.514647939
nrfA,0.871982072,4.20467E-13
nrfB,0.808537592,1.16885E-06
nrfC,0.746353903,0.000136392
nrfD,0.820630022,7.42578E-06
nrfE,-0.322069222,0.260935904
nrfF,0.363546841,0.347852604
nrfG,0.473882836,0.376813736
gltP,-0.634459945,2.25423E-07
yjcO,0.802584099,1.90203E-10
fdhF,1.498947573,2.14405E-38
mdtP,0.076596362,0.894391611
mdtO,-0.117999662,0.732000125
mdtN,0.435686399,0.387285503
yjcS,-0.951138934,0.125269175
alsK,-0.468771103,0.046060891
alsE,0.154702179,0.666651674
alsC,0.927794096,0.00783444
alsA,-0.000188181,0.999670546
alsB,0.99681489,5.81038E-05
alsR,1.068108621,2.58103E-11
rpiB,-0.243146083,0.541812964
yjdP,0.143346626,0.677823702
phnP,-1.170157605,3.50729E-07
phnO,-1.475727114,6.01613E-12
phnN,-0.732011231,0.125060094
phnM,-0.303612846,0.503777444
phnL,-0.351119411,0.063773551
phnK,0.993374279,0.122388748
phnJ,-0.607885125,0.431769783
phnI,-0.354130994,0.584215097
phnH,-0.740953034,0.377782516
phnF,0.426868342,0.520770968
phnD,-0.051420947,0.953333619
phnC,0.24286605,0.784977808
yjdN,-1.417789218,4.25403E-21
yjdM,-0.11507422,0.480903189
rdcA,-0.217682985,0.463588068
rdcB,-0.399558507,0.360996978
proP,-1.680993592,2.92396E-67
pmrR,-1.51570464,0.001151733
basS,-0.222677511,0.160784867
basR,-0.504889272,4.71796E-05
eptA,-0.723801587,0.000354323
adiC,0.439050561,0.092242683
adiY,1.739722005,0.001755532
adiA,0.394148642,0.098905407
melR,1.218723764,9.49724E-20
melA,0.798490208,5.46242E-17
melB,0.655094069,9.44099E-07
yjdF,0.187837963,0.538161651
fumB,1.365516049,1.70153E-44
dcuB,1.137202614,5.6629E-30
dcuR,0.769239172,1.04905E-06
dcuS,0.282537497,0.115890655
yjdI,-1.620466159,5.35291E-41
yjdJ,-1.222185473,2.23257E-15
ghoS,1.517290112,0.019635215
ghoT,0.963369966,0.244838394
lysU,0.54560609,2.06689E-08
dtpC,-0.461238723,0.147854132
cadA,-0.473401193,0.011436964
cadB,-1.65818006,5.6221E-16
cadC,0.568506768,0.236400254
pheU,-0.748130201,0.180478453
yjdC,-1.228249719,5.17667E-23
dsbD,0.400199395,0.013740433
cutA,0.578049132,0.014444034
dcuA,1.000334212,1.35739E-25
aspX,0.091079293,0.834003446
aspA,0.431124915,4.47269E-06
fxsA,-0.928226101,1.11775E-06
yjeH,-0.405878468,0.07484013
groS,-0.346645529,0.000969422
groL,-0.230769928,0.009828411
yjeI,-0.227330665,0.026297578
yjeJ,-0.617062607,0.035613848
epmB,-0.065337345,0.749814058
efp,-0.693765242,2.17433E-09
ecnA,-0.067182346,0.905442963
ecnB,-2.319920886,5.3481E-06
gdx,-0.942047565,5.61499E-08
blc,-1.307344221,1.1633E-28
ampC,0.62224539,0.02015346
frdD,0.208317152,0.124113858
frdC,0.616386438,1.30337E-10
frdB,0.502558227,1.05163E-07
frdA,0.576399649,5.85673E-11
epmA,-0.433198906,0.05330679
yjeM,0.95023286,0.002580669
yjeN,0.454243459,0.463292747
yjeO,-0.106977252,0.855172084
mscM,-0.287047846,0.057870768
psd,0.363114874,0.001527562
rsgA,0.254167068,0.038608808
orn,0.158468853,0.209579251
glyV,0.000803218,0.996593767
glyX,-0.06354027,0.789647852
glyY,-0.689331378,0.300315823
queG,-1.229712842,7.30559E-27
nnr,-1.460007824,3.78197E-47
tsaE,-1.296130921,1.15944E-21
amiB,-0.882575838,8.02242E-14
mutL,-0.32297327,0.006086316
miaA,-0.721727994,2.86026E-14
hfq,-0.327198467,0.032093812
hflX,-0.43627375,9.61098E-06
hflK,-0.527796302,2.29274E-07
hflC,-0.547659135,5.37424E-08
yjeT,0.196944164,0.785698437
purA,0.750217195,3.40498E-15
nsrR,-0.08440405,0.621166405
rnr,-0.177021155,0.054086684
rlmB,-0.434080718,0.003988374
yjfJ,-0.060416664,0.93519711
yjfC,-0.688505309,0.131357336
aidB,-1.994373557,1.51184E-83
yjfN,-0.156565063,0.169251362
bsmA,-0.151849056,0.139895158
yjfP,-0.175256731,0.313423231
ulaR,0.435431625,0.016575879
ulaG,0.157988761,0.493474743
ulaA,0.883342568,0.004289267
ulaB,1.0125315,0.012165796
ulaC,0.228356423,0.486708596
ulaD,0.278795127,0.272791107
ulaE,0.170798238,0.58148172
ulaF,0.34617754,0.12389698
yjfY,-0.56452499,0.091225222
rpsF,2.373073741,8.62948E-94
priB,2.402908736,2.16264E-81
rpsR,2.542831388,1.16576E-70
rplI,1.41877275,6.89671E-39
ytfB,-0.423516327,5.04109E-05
fklB,0.050831069,0.699687808
cycA,-2.00795429,5.37504E-71
ytfE,-0.604753257,0.020610129
ytfF,-0.304399169,0.216176306
qorB,0.522727201,0.004521494
ytfH,-0.311023609,0.252829506
cpdB,1.415475259,3.21323E-40
cysQ,-0.739984755,4.96942E-14
ytfJ,-0.03502765,0.818918829
ytfK,-0.979512536,1.85772E-20
paeA,-0.042234185,0.827124509
msrA,-0.63773916,8.03929E-10
tamA,-0.518847748,2.48619E-06
tamB,-0.531017662,1.59236E-07
ytfP,-0.041549262,0.827621824
chpS,0.771289589,0.014963335
chpB,0.854843042,5.65881E-07
ppa,-0.067544907,0.538075733
ytfQ,-0.925559272,1.21415E-21
ytfR,-0.409691626,0.000236793
ytfT,-0.92357774,2.0049E-09
yjfF,-1.006953671,2.35881E-10
fbp,0.25483025,0.01470698
mpl,0.114696157,0.321771749
yjgA,-1.286243304,1.05525E-32
tldE,-0.439610522,1.80544E-05
nrdG,1.293505286,1.31062E-07
nrdD,0.845332344,3.16144E-18
treC,4.360303632,0
treB,3.611713107,2.4115E-284
treR,0.1908727,0.347567247
mgtL,1.207016751,0.002236961
mgtA,0.614508917,5.08859E-05
ridA,0.609380769,3.90087E-10
pyrI,1.591657551,2.66639E-07
pyrB,2.12411702,8.46062E-17
pyrL,-0.094938161,0.910307306
yjgH,-0.588032985,0.057922665
bdcA,0.058300611,0.867745307
bdcR,0.338617954,0.264965677
tabA,0.10619084,0.429386341
yjgL,0.815014599,0.146057376
argI,0.47575049,0.161884798
rraB,-0.051327892,0.595827556
yjgM,0.199720129,0.370080244
valS,-0.180416175,0.056952925
holC,-0.494359345,0.000612811
pepA,-0.934839898,5.26814E-23
ytgB,-0.198230157,0.703072156
ytgA,-0.272673814,0.470803445
lptF,-0.766163398,3.28975E-12
lptG,-0.818620891,2.44508E-11
yjgR,-1.190968547,4.01809E-25
idnR,0.584591968,0.092366826
idnT,1.320660264,4.39585E-09
idnO,2.480005457,1.01094E-48
idnD,2.703589022,3.15997E-45
idnK,1.210540592,0.001756793
ahr,-1.825391859,1.1627E-53
insC6,-0.400711125,0.022316493
insD6,-0.220363044,0.216004394
yjgZ,-0.407143677,0.61441549
insG,0.234212214,0.312155493
nanX,1.139794096,0.002779447
nanY,0.549584497,0.000170944
insI3,0.353687123,0.073489727
fecE,-0.478195102,0.098092839
fecD,0.422750836,0.240917598
fecC,-0.34705427,0.42539185
fecB,-0.643042793,0.006237514
fecA,0.16904026,0.497614334
fecR,0.006164239,0.990739792
fecI,0.776546213,0.192701808
insA7,-0.027430549,0.933976109
yjhU,0.160151423,0.141542059
yjhF,0.203714584,0.585556218
yjhG,0.731716599,3.57761E-07
yjhH,0.336215337,0.139938154
yjhI,0.906963292,0.008435637
sgcR,-0.102160817,0.728498553
sgcE,-0.289257767,0.226917026
sgcA,0.151229215,0.529037056
ryjB,1.27113558,0.049514276
sgcQ,0.305936291,0.097257075
sgcC,0.157149704,0.380647491
sgcB,0.786435117,0.0095975
sgcX,0.268373508,0.074826704
yjhP,0.356595496,0.167998748
yjhQ,0.451645685,0.245714534
topAI,0.422149075,0.414468339
nanS,-0.863161822,0.038896667
nanM,-1.0938863,5.48496E-10
fimB,2.22348895,7.72373E-11
fimA,0.210401593,0.061331513
fimI,-0.006107465,0.985343771
fimC,-0.035547498,0.958274877
fimD,-0.052538198,0.888709701
fimF,0.671494559,0.262477054
fimG,0.381679945,0.467531378
fimH,-0.384952415,0.144418312
gntP,2.217217937,1.94427E-54
uxuA,2.06088884,4.93283E-76
uxuB,1.748851333,6.3097E-64
uxuR,-0.331648755,0.007154456
iraD,-0.016615427,0.965254935
hypT,-0.289990712,0.190549252
iadA,-0.534482581,0.003323502
yjiG,-0.966514943,0.000909373
yjiH,-1.108370264,0.000172222
kptA,0.436471527,0.010682539
yjiJ,-0.643812686,0.004794757
yjiK,1.125206655,0.025934956
ytiA,1.043728979,0.007100419
yjiL,1.1245784,8.16261E-15
yjiM,1.192347615,8.11235E-32
yjiN,-1.357137819,1.44129E-19
mdtM,0.484892749,0.022700141
ytiE,0.328981041,0.349908901
yjiR,-0.050090329,0.729824185
yjiT,1.1507896,5.42308E-19
mcrC,0.90927065,0.112191653
mcrB,0.682815653,0.005286934
symE,0.383063746,0.446611655
hsdS,1.138103083,8.48684E-05
hsdM,0.318463965,0.041069634
hsdR,0.171546469,0.062875528
mrr,-0.10131762,0.44788301
yjiA,0.27243527,0.065719259
yjiX,0.709279428,0.078243804
btsT,0.845358242,2.20978E-05
tsr,-0.006466209,0.972773806
lgoT,0.332064245,0.157320828
lgoR,0.938545497,5.70375E-05
lgoD,0.27413544,0.549520046
opgB,0.105517844,0.449349589
yjjA,0.10676262,0.630939506
dnaC,-0.373131801,0.021196603
dnaT,-0.169485362,0.337996951
yjjB,0.718321864,0.008958823
yjjP,0.769332699,0.00120277
bglJ,0.254861269,0.667570434
fhuF,0.398534856,0.41828056
leuV,-1.349622212,0.060364526
leuP,-3.012008307,3.42411E-34
leuQ,-0.986239392,1.79555E-05
rsmC,-0.148222763,0.408429896
holD,-0.02140925,0.940666433
