gname,log2FoldChange,pvalue
yiaU,1.17767744,1.39897E-05
yiaV,0.63872049,0.16003642
aldB,-0.193568818,0.305785314
yiaY,-0.01886753,0.98189732
selB,0.168795759,0.41342252
selA,0.036846833,0.857838969
yibF,-0.511065951,0.028241852
rhsA,-0.046056405,0.833518755
yibA,-0.651748133,0.150331912
yibH,-0.103013563,0.715989377
yibI,0.195316231,0.599200329
mtlA,0.810187152,1.98159E-05
mtlD,0.476733493,0.016508468
mtlR,0.16131334,0.496195621
yibT,-0.471841592,0.080992978
yibL,0.572283903,0.016203378
lldP,2.444654731,7.99992E-32
lldR,1.81594486,2.65753E-13
lldD,1.99137374,1.54464E-22
trmL,0.25164268,0.43114457
cysE,0.218049589,0.265399003
gpsA,0.018628891,0.923233116
secB,0.126741871,0.608108557
grxC,0.102537956,0.698014899
yibN,-0.718161275,0.001109628
gpmM,0.329981921,0.14495319
envC,-0.121162004,0.616573357
yibQ,-0.003474373,0.989563862
waaH,1.076714383,0.375979065
tdh,0.496112768,0.021629373
kbl,0.304585422,0.137493386
htrL,0.409400975,0.21013363
rfaD,0.055287552,0.820809259
waaF,0.003126157,0.988895353
waaC,-0.016667356,0.942058672
waaL,-0.207408538,0.674483049
waaU,-0.104147257,0.846713966
waaZ,-0.787773905,0.212401492
waaY,-0.70248768,0.118472343
waaJ,-1.219972008,0.009110096
waaO,-0.594869103,0.071176217
waaB,-0.587933337,0.101366223
waaS,-0.989012873,0.129542648
waaP,-0.510328553,0.175778731
waaG,-0.159158729,0.558981239
waaQ,-0.539930942,0.039239422
rirA,0.421460616,0.74151128
waaA,-0.310271759,0.175844921
coaD,-0.484246611,0.079931531
mutM,-1.175447889,4.64159E-06
rpmG,0.317846406,0.16438296
rpmB,0.177745697,0.453510706
yicR,0.715907292,0.002344291
dfp,-0.147000532,0.484540628
dut,-0.622378714,0.008786152
slmA,-0.129382308,0.643315983
pyrE,0.277058799,0.521200905
rph,-0.434532297,0.149260451
yicC,-0.509017226,0.014516222
dinD,0.592926845,0.170715281
yicG,0.463320141,0.126357937
ligB,0.304775187,0.320148376
gmk,0.212721803,0.318249762
rpoZ,-0.421138001,0.036601425
spoT,-0.025893888,0.90395089
trmH,-0.113895851,0.658816584
recG,-0.091190012,0.659214303
gltS,-0.207417567,0.443033375
xanP,-0.14048679,0.656822599
yicH,0.558939748,0.014090058
yicI,0.325939231,0.263324825
yicJ,0.026674017,0.952167924
selC,0.830852847,0.471842923
yicL,0.022425895,0.939229959
nlpA,0.839403167,0.005198249
yicS,-0.728309031,0.24143904
nepI,-0.143668755,0.724595564
yicN,-0.62687442,0.03505925
adeQ,-0.385532669,0.302871207
adeD,1.833180813,9.34886E-15
uhpT,-1.172974897,0.031053906
uhpC,-0.250392089,0.513451391
uhpB,-1.041649758,0.004531195
uhpA,-1.04009761,8.75438E-05
ilvN,0.523896041,0.222446764
ilvB,0.002253193,0.991628305
ivbL,0.402291731,0.277062657
istR,-0.674374257,0.506626753
tisB,-0.779482237,0.000917818
emrD,-0.736767899,0.001815279
yidF,-0.316818044,0.351039251
yidG,-0.325475991,0.399515623
yidH,-0.278595096,0.342490254
yidI,-0.14576128,0.664055093
yidJ,-0.275661823,0.536986296
yidK,0.053149342,0.903593042
yidL,1.03200643,0.045942397
glvB,0.377393781,0.617252547
glvC,1.108471725,0.008000694
yidP,-0.623016049,0.309049483
yidE,0.618132717,0.003507305
ibpB,0.045162809,0.900768926
ibpA,-0.633693556,0.002158309
yidQ,0.172283694,0.475127342
yidR,-0.095909092,0.661256532
cbrA,-0.467273123,0.367352068
dgoT,-0.534744561,0.165881277
dgoD,-0.080185987,0.800132945
dgoA,0.446554944,0.225065246
dgoK,0.130581574,0.68452964
dgoR,0.482515415,0.062667292
yidX,0.497641722,0.403759824
yidA,0.52976918,0.029100777
yidB,-1.041594292,0.000129072
gyrB,-0.162181468,0.430246543
recF,-0.106260704,0.723877728
dnaN,-0.09560705,0.656194688
dnaA,-0.301733161,0.158233282
ysdD,0.103208681,0.791530585
rpmH,-1.510263955,1.07954E-10
rnpA,0.111434982,0.69607233
yidD,0.786108471,0.025893051
yidC,-0.032226879,0.881595634
mnmE,-0.081413084,0.700307904
tnaC,1.711051084,1.54434E-08
tnaA,2.530969492,2.0149E-40
tnaB,2.228562814,8.67253E-19
mdtL,1.837610372,6.41822E-06
yidZ,-0.121957973,0.670125911
yieE,-0.191293819,0.357266739
yieF,-0.714110745,0.001328778
adeP,-0.235540857,0.395670307
yieH,0.561514098,0.150009567
cbrB,1.19955817,0.102158016
cbrC,0.445076285,0.234605365
yieK,1.161664489,0.014368548
yieL,0.913339838,0.175534538
bglH,2.168678885,0.057034259
bglB,0.513071644,0.527036821
bglF,0.106352523,0.804514431
phoU,-0.344128736,0.186236915
pstB,0.168089171,0.590050513
pstA,-0.93221289,0.003194862
pstC,0.160491477,0.578510279
pstS,-0.193096452,0.459621554
glmS,0.264601488,0.184955017
glmU,-0.422168033,0.028173921
atpC,0.198828239,0.373293821
atpD,0.437618243,0.022994577
atpG,0.523608108,0.018860231
atpA,0.110491916,0.620050414
atpH,-0.061041431,0.769198442
atpF,0.449309597,0.0759366
atpE,-0.564040004,0.005911878
atpB,-0.432926807,0.027799421
atpI,-0.842507683,0.00351408
rsmG,-0.173673877,0.573647995
mnmG,-0.389267455,0.063575187
mioC,-0.64030398,0.004777867
asnC,0.568610429,0.124673728
asnA,0.313559584,0.152267578
viaA,-0.096226397,0.650478957
ravA,-0.07631642,0.716782599
kup,0.448698006,0.048741103
rbsD,-0.031533122,0.881604167
rbsA,0.882130678,5.52041E-05
rbsC,0.287227801,0.223381554
rbsB,1.092431091,1.34412E-08
rbsZ,0.061762837,0.945371959
rbsK,0.559950703,0.008691939
rbsR,0.452715919,0.14822415
hsrA,0.539459862,0.024671966
yieP,1.060871373,2.73408E-07
rrsC,-1.143251861,0.118287074
gltU,-1.534465369,5.40631E-06
rrlC,-1.326120785,0.063347269
aspT,-1.454007005,2.40694E-05
trpT,0.291494763,0.688434683
hdfR,0.069557739,0.746541581
maoP,-1.868271466,2.64719E-15
yifB,0.519875021,0.101529289
ilvL,-1.846554206,0.06384627
ilvM,-0.50186539,0.583774215
ilvE,0.527866761,0.025447368
ilvD,0.346292215,0.121988805
ilvA,0.435465828,0.048048325
ilvY,-0.380605767,0.099364702
ilvC,0.47942164,0.018533233
ppiC,-0.384115644,0.159031816
rep,-0.248852521,0.277366196
gpp,-0.149138727,0.475690684
rhlB,0.053444649,0.798743121
trxA,-0.014832178,0.954584736
rhoL,0.911694291,0.00576149
rho,0.422019683,0.062351033
rfe,-0.181498217,0.410525868
wzzE,-0.063228917,0.774915548
wecB,0.265638389,0.296801003
wecC,-0.071021994,0.760417727
rffG,-0.103138485,0.657222899
rffH,-0.260077104,0.235838463
rffC,-0.394250194,0.1684608
wecE,-0.185682913,0.412324982
wzxE,-0.680172557,0.004209133
wecF,-0.403107877,0.107234594
wzyE,-0.828223032,0.001914111
rffM,-0.276572458,0.293447587
yifK,0.028531272,0.909352201
argX,-1.583033503,4.33087E-08
hisR,-0.832816278,0.03773109
leuT,-2.593758397,6.52074E-09
aslB,-0.699616898,0.074740105
aslA,0.560924962,0.043790478
glmZ,0.164235914,0.658349553
hemY,0.226496989,0.280303368
hemX,0.191335034,0.375962323
hemD,-0.139848511,0.484284825
hemC,-0.015666865,0.941217581
cyaA,-0.081567284,0.681535831
cyaY,-0.445442636,0.321735923
yzcX,-0.17319675,0.737303065
yifL,1.23508613,2.91282E-05
dapF,0.173603715,0.413231638
yigA,0.204903192,0.35591929
xerC,0.424517064,0.068621471
yigB,0.891091776,0.000718886
uvrD,-0.535303125,0.012952029
yigE,-0.539357768,0.279584783
ysgD,0.174061734,0.828377452
corA,-0.253867981,0.29928841
rarD,0.420173647,0.392573089
yigI,0.521884924,0.106336779
pldA,0.04333231,0.865137199
recQ,-0.414760736,0.101941962
rhtC,-0.190101551,0.482351988
rhtB,-0.022424461,0.953904631
pldB,-0.153854552,0.457150778
yigL,0.131362678,0.586958247
bioP,-0.101162722,0.772165229
metR,0.002452964,0.991862858
metE,-0.065528181,0.736127886
ysgA,-0.1450854,0.459902102
udp,0.192871584,0.33366595
rmuC,0.03795485,0.861064458
ubiE,-0.262110779,0.22060204
ubiJ,-0.733864426,0.00675926
ubiB,-0.133953865,0.51317894
tatA,-0.882732432,0.005597269
tatB,0.224706243,0.384566222
tatC,-0.030695644,0.894671926
tatD,-0.022124022,0.932873943
rfaH,0.029258732,0.915328799
ubiD,0.425909557,0.025838846
fre,0.217794195,0.296706482
fadA,0.445382458,0.067280947
fadB,1.658082138,7.08973E-10
pepQ,0.577902867,0.002527787
yigZ,0.39827296,0.138135061
trkH,0.039152137,0.845547555
hemG,0.039637853,0.862825946
rrsA,-1.124080826,0.12863173
ileT,0.049881757,0.877589355
alaT,-1.871625194,0.009023832
rrlA,-1.291572007,0.088315518
mobB,0.581403512,0.054374367
mobA,0.323081563,0.177254867
yihD,-0.453213959,0.105380175
srkA,-0.076912652,0.732013642
dsbA,-0.454382744,0.040007325
yihF,1.782431167,0.019693976
yihG,0.507994811,0.524871061
polA,0.57975162,0.003584706
yihA,-0.361505781,0.08573936
csrC,1.162947184,1.09766E-06
yihI,-0.506751897,0.014796962
hemN,-0.037189278,0.861787149
yshB,-1.974969421,8.8611E-17
glnG,-0.214063606,0.30454566
glnL,-0.075362976,0.739312881
glnA,0.924628294,0.000118883
bipA,-0.516036948,0.026320818
yihL,0.15375237,0.727344283
yihM,-0.188490583,0.750413423
yihN,0.334665182,0.72968538
yihO,0.615877062,0.333578519
yihP,0.446250213,0.426163057
yihQ,0.406991343,0.418920302
yihR,0.562933526,0.385067035
yihS,0.549195096,0.082457622
yihT,0.586131182,0.148671843
yihU,0.431994209,0.373022009
yihV,-0.037238091,0.895037412
csqR,-0.112463149,0.656180837
yihX,-0.133424396,0.537227314
yihY,-0.165295315,0.465023639
dtd,0.460338821,0.027023662
fabY,0.217500922,0.310112397
yiiF,-0.388576174,0.42684456
fdhE,-0.085538427,0.686295529
fdoI,-0.693392364,0.001064721
fdoH,-0.74486309,0.000293568
fdoG,-0.581425934,0.00447978
fdhD,-2.556998895,4.54929E-22
yiiG,-0.744752066,0.31214169
frvR,0.154791012,0.70514705
frvX,-0.748628547,0.056386389
frvB,-0.618242895,0.218506222
rhaD,0.080170413,0.857250072
rhaA,-0.262940903,0.575264137
rhaB,0.793961399,0.199337529
rhaS,0.383613032,0.290741844
rhaR,-0.072908501,0.820938868
rhaT,0.378401248,0.32336989
sodA,0.575059862,0.018709947
kdgT,0.431923261,0.17003182
yiiM,-0.511458575,0.044052339
cpxA,-0.027357779,0.887740697
cpxR,0.139327784,0.491252944
cpxP,-0.18373679,0.352330453
fieF,-0.413021299,0.067502192
pfkA,-0.479758708,0.020799235
sbp,-0.358170634,0.453815551
cdh,1.017361345,0.058030856
tpiA,-0.81368297,3.38613E-05
yiiQ,0.105931461,0.699277781
yiiR,0.01568379,0.957079009
yiiS,0.580268378,0.003882673
uspD,0.354696622,0.149907627
fpr,0.540839096,0.017039779
glpX,-0.177187308,0.449027256
glpK,0.81540184,7.63003E-05
glpF,0.75865338,0.000884607
zapB,-0.317530436,0.124057259
rraA,-0.584042658,0.004243423
menA,0.108673247,0.776619682
hslU,-1.009703773,2.32304E-06
hslV,-1.084568023,8.59529E-08
ftsN,0.053071005,0.805373867
cytR,0.198390402,0.381618477
priA,-0.437915051,0.060443363
rpmE,-0.624030326,0.004250036
yiiX,-0.263039971,0.370500598
metJ,-0.080946888,0.681271061
metB,-0.587485389,0.009228782
metL,-0.548831377,0.006760887
metF,-0.506403891,0.021208448
katG,-0.004077135,0.983002298
yijE,-0.295858806,0.319691297
yijF,-0.460761006,0.452642761
gldA,0.325729895,0.099094452
fsaB,0.709546207,0.028808475
ptsA,0.884983417,0.001385651
frwC,0.112763618,0.829974215
frwB,-0.334264935,0.738560644
pflD,0.102847305,0.712679256
pflC,-0.299981309,0.461011538
frwD,-0.184168727,0.686618581
yijO,0.379782202,0.170352156
eptC,0.302765895,0.235692929
ppc,0.710592587,0.000611663
argE,0.53004436,0.03366826
argC,-0.443761116,0.204731558
argB,-0.790873475,0.001577855
argH,-0.838883332,0.000104934
oxyR,0.299741741,0.128304317
sthA,0.907324135,2.93185E-05
fabR,0.122133834,0.586786257
yijD,0.038581718,0.855179394
trmA,-0.571066023,0.006017261
btuB,0.602425565,0.008648376
murI,0.041857806,0.840908197
rrsB,-1.084615396,0.001939516
gltT,-1.208745612,0.094102774
rrlB,-1.193961756,0.093102538
murB,-0.082303967,0.730913729
birA,-0.499195579,0.093245252
coaA,0.169203864,0.620915904
thrU,-0.513792923,0.582502164
tyrU,0.018791922,0.941723009
glyT,-2.231234119,1.98106E-09
thrT,-0.607836379,0.099119378
tufB,-0.265820629,0.16524751
secE,-0.501063234,0.015625156
nusG,-0.442296603,0.032483278
rplK,-0.376414031,0.131464423
rplA,-0.698866617,0.000856705
rplJ,-0.850392798,5.92229E-05
rplL,-0.404707338,0.061498214
rpoB,-0.407290091,0.035587516
rpoC,-0.531855281,0.010511112
yjaZ,-0.032244772,0.940200473
sroH,-0.593709307,0.419345484
thiH,0.452870024,0.157296905
thiG,0.631506447,0.075517234
thiS,0.85789935,0.31421162
thiF,0.354465802,0.423970489
thiE,0.035165635,0.939627581
thiC,0.071748588,0.791637797
rsd,-0.510337595,0.034241882
nudC,-0.449568818,0.070240543
hemE,-0.284653256,0.15342577
nfi,-0.146690642,0.496487145
yjaG,0.118889849,0.595359485
hupA,-0.347150888,0.076704785
yjaH,0.110590729,0.659401711
zraP,0.87606515,0.000228477
zraS,1.056925376,8.25378E-06
zraR,0.100065639,0.636144965
purD,-0.091214016,0.719476523
purH,0.816621291,0.002026813
rrsE,-1.177349707,0.089467369
gltV,-1.290025071,4.55234E-05
rrlE,-1.174450015,0.110215891
yjaA,0.076530797,0.844054885
yjaB,-0.098137865,0.720160611
metA,-0.14669772,0.55757463
aceB,-0.326328726,0.140635305
aceA,-0.400013748,0.035811813
aceK,-0.285327428,0.135774231
arpA,-1.369587352,0.002158534
iclR,-0.070082882,0.791668155
metH,0.186016103,0.337656276
yjbB,0.110405017,0.595047765
pepE,0.11343034,0.632542931
rluF,-0.373028417,0.116651271
yjbD,0.138597169,0.583687327
lysC,0.827907552,0.000226656
pgi,-0.085461093,0.69843545
yjbE,0.317723054,0.548215515
yjbG,0.492822235,0.594081049
yjbH,-0.687293469,0.01782639
yjbT,2.401978826,0.057063832
psiE,-0.618146967,0.226408616
xylE,0.437074307,0.119685943
malG,1.29284607,1.44953E-05
malF,0.799357072,0.001401979
malE,1.756096961,1.74414E-17
malK,0.99471221,0.003644877
lamB,1.392701746,1.07703E-08
malM,0.09831652,0.724664833
ubiC,0.588043513,0.026052913
ubiA,0.285147507,0.252769198
plsB,0.096797108,0.638615883
dgkA,0.292963273,0.242202436
lexA,-0.758557726,0.001885201
dinF,-0.182806354,0.507887512
yjbJ,-0.629969761,0.02826578
zur,-0.313125016,0.163747194
dusA,0.083587165,0.770036386
pspG,-0.225855976,0.649046221
qorA,0.106236697,0.575709363
dnaB,-0.437360457,0.048809347
alr,0.086438446,0.687991771
tyrB,0.382335862,0.082789485
aphA,1.493804092,3.06953E-07
yjbQ,0.218568052,0.28179151
yjbR,-0.554229785,0.003950514
uvrA,-0.248768627,0.220161745
ssb,-1.121302524,2.3877E-07
yjcB,-0.340143325,0.520883346
pdeC,0.071263985,0.781502151
soxS,0.112873558,0.771198998
soxR,-0.975331238,0.008562594
ryjA,-1.903504944,2.99825E-06
ghxP,-0.623044428,0.048331019
yjcE,0.667197267,0.001436573
actP,1.287130011,1.62345E-06
yjcH,2.202211596,7.97366E-06
acs,2.129839643,1.7087E-26
ytcB,1.727671218,0.127135035
nrfA,1.873195218,9.59586E-16
nrfB,1.895937308,4.39967E-19
nrfC,1.535657467,1.11926E-11
nrfD,1.341276376,8.35191E-09
nrfE,0.652487744,0.009076282
nrfF,0.739909422,0.041491271
nrfG,1.115995238,0.003715131
gltP,0.228142998,0.315275407
yjcO,0.350245299,0.094974646
fdhF,0.638596004,0.002950867
mdtP,0.18906844,0.735573679
mdtO,-0.239859571,0.510239148
mdtN,0.038893487,0.933480533
yjcS,0.063284854,0.923704568
alsK,0.625306835,0.022278015
alsE,1.412249749,0.000184087
alsC,1.950337409,6.63591E-08
alsA,1.907923063,2.90346E-05
alsB,1.556446586,3.09637E-07
alsR,0.307573175,0.170147113
rpiB,0.621553459,0.225350738
yjdP,0.086097327,0.800587822
phnP,-0.545076562,0.05597839
phnO,-0.39846787,0.131487993
phnN,0.222842061,0.634165173
phnM,-0.525694371,0.212208102
phnL,-0.78067589,0.001224307
phnK,0.411975838,0.402954298
phnJ,-0.338316321,0.599082354
phnI,-0.981709293,0.084144368
phnH,-0.322688259,0.67530779
phnF,-0.478064549,0.470795397
phnD,-0.20740705,0.814865928
phnC,-0.31022996,0.782328743
yjdN,0.002729451,0.991411552
yjdM,-0.338786536,0.191704102
rdcA,0.768628369,0.079123472
rdcB,-0.092217255,0.851868269
proP,-0.650667252,0.00074685
pmrR,0.640701053,0.375686322
basS,0.392235297,0.124035433
basR,0.157878882,0.479584495
eptA,-0.296540111,0.359965678
adiC,-0.042745951,0.872674949
adiY,-1.175395161,0.003834793
adiA,-0.17787126,0.521648215
melR,0.820086074,0.000568148
melA,0.561795924,0.011052032
melB,0.249350781,0.402497452
yjdF,-0.111383769,0.733538496
fumB,1.260310533,2.34984E-08
dcuB,0.868386265,0.000102394
dcuR,0.381552103,0.109885092
dcuS,-0.039905354,0.860166977
yjdI,-0.315154508,0.284697603
yjdJ,0.389049142,0.107117898
ghoS,-0.177441362,0.858122665
ghoT,1.215747763,0.343908531
lysU,0.353430183,0.081759307
dtpC,0.309577562,0.408521467
cadA,1.37503622,6.53291E-09
cadB,1.817235938,3.69126E-13
cadC,0.038437196,0.9426074
pheU,-0.542494438,0.344153309
yjdC,-0.110820643,0.632161722
dsbD,-0.009900037,0.96221243
cutA,-0.104338357,0.679132175
dcuA,0.598807124,0.001625288
aspX,-5.629765264,0.002312622
aspA,-0.006152586,0.974694813
fxsA,-1.693687956,4.25712E-09
yjeH,-0.15331179,0.528414198
groS,-1.621466816,1.20955E-17
groL,-1.375361558,4.89184E-13
yjeI,-0.284474104,0.15908327
yjeJ,-0.412539687,0.289028091
epmB,0.310702189,0.191857325
efp,-0.342982859,0.095040702
ecnA,0.550540516,0.36820102
ecnB,-0.581655504,0.066687853
gdx,0.163824806,0.493486209
blc,0.308944368,0.198955203
ampC,0.839650012,0.008141505
frdD,-0.497502013,0.115235739
frdC,0.364645165,0.071086256
frdB,0.19965474,0.325935221
frdA,0.061849004,0.749992027
epmA,-0.317901528,0.244337673
yjeM,0.431493666,0.143998523
yjeN,0.461025682,0.346963153
yjeO,0.718888393,0.319941994
mscM,-0.439921996,0.034714999
psd,0.50315331,0.010875873
rsgA,0.111129155,0.635625173
orn,-0.397659491,0.064766353
glyV,-0.546845673,0.029869385
glyX,0.00973741,0.970178964
glyY,-0.076934426,0.915724102
queG,-0.571691017,0.007428641
nnr,-0.399900558,0.044470723
tsaE,-0.045123771,0.833943317
amiB,-0.247731988,0.217062282
mutL,-0.222936105,0.301718077
miaA,-1.18206021,9.23526E-10
hfq,-0.381419877,0.117561582
hflX,-0.451984848,0.018769642
hflK,-0.407503609,0.049816825
hflC,-0.24915793,0.214797138
yjeT,-0.111471504,0.903241356
purA,-1.546480417,3.08011E-15
nsrR,-0.076900354,0.772385451
rnr,0.464160437,0.014625042
rlmB,0.120998229,0.581705283
yjfJ,1.098059571,0.117157129
yjfC,-0.148257192,0.74773292
aidB,-0.906404212,1.2272E-05
yjfN,0.130343952,0.525703738
bsmA,-0.588446274,0.024737063
yjfP,0.811152262,0.001401375
ulaR,0.397048799,0.112352284
ulaG,-0.023997564,0.939822259
ulaA,0.487608007,0.204225331
ulaB,1.213608359,0.011078067
ulaC,1.247521458,0.002771471
ulaD,0.31583328,0.316082625
ulaE,0.172026733,0.653231986
ulaF,0.506809617,0.090528615
yjfY,0.726895267,0.044491237
rpsF,-0.523002711,0.025242585
priB,-0.275661984,0.227405084
rpsR,0.010617912,0.964490555
rplI,-1.388248171,4.26827E-11
ytfB,0.548237337,0.014067962
fklB,-0.392269156,0.102528094
cycA,0.356549253,0.123217145
ytfE,-0.059078615,0.859508493
ytfF,-0.37392039,0.21715895
qorB,0.448170362,0.088266344
ytfH,0.443150657,0.143420749
cpdB,1.084323979,8.5798E-08
cysQ,0.241656024,0.224205374
ytfI,-0.617111512,0.567936193
ytfJ,0.810517658,0.00282321
ytfK,-1.743161736,1.30329E-15
paeA,0.28061521,0.22566215
msrA,0.190014768,0.355287995
tamA,0.450800675,0.033690128
tamB,0.046079211,0.816599753
ytfP,-0.191847746,0.505960363
chpS,1.017185037,0.030362917
chpB,0.349196093,0.190887094
ppa,-0.897715833,5.69832E-05
ytfQ,0.653034213,0.001588983
ytfR,0.804213922,0.000532569
ytfT,0.523100363,0.023033079
yjfF,0.310763241,0.25031795
fbp,0.169238047,0.396489556
mpl,-0.506275282,0.010233853
yjgA,-0.313082123,0.1188998
tldE,-0.272767066,0.155906162
nrdG,0.517683387,0.26154161
nrdD,0.89130414,7.01912E-06
treC,1.893940065,4.0181E-15
treB,1.711928021,4.50396E-17
treR,0.936792001,0.000298775
mgtL,0.541361387,0.317053116
mgtA,-0.333570836,0.202043044
ridA,-0.066033865,0.738049937
pyrI,0.827853529,0.077163472
pyrB,1.065524348,0.007832498
pyrL,1.151358932,0.222733583
yjgH,-0.147428245,0.671720984
bdcA,0.029945228,0.941125408
bdcR,-0.217695781,0.518896231
tabA,0.16353716,0.53540703
yjgL,-0.404892834,0.54716716
argI,0.008922467,0.987418441
rraB,0.101863906,0.594482974
yjgM,0.625464948,0.070997089
valS,-0.155402968,0.455318257
holC,0.044271587,0.846799718
pepA,-0.317356154,0.099304053
ytgB,-0.778072471,0.208464142
ytgA,-0.110428686,0.840232159
lptF,-0.047536524,0.816754454
lptG,-0.421551621,0.039059855
yjgR,-0.359106446,0.095545544
idnR,0.877278694,0.017844448
idnT,0.348905506,0.289809692
idnO,2.31575058,1.19956E-10
idnD,2.195853463,1.04115E-09
idnK,1.128425714,0.043704156
ahr,-0.33209378,0.141874621
insC6,0.255700064,0.305907478
insD6,0.19087476,0.447863373
yjgZ,0.158516211,0.826994782
insG,-0.15492153,0.568330126
nanX,0.925381848,0.202206748
nanY,0.440343426,0.301646718
insI3,0.886547018,0.001776373
fecE,0.126799682,0.673326933
fecD,0.30891183,0.365591098
fecC,0.251062924,0.531330934
fecB,0.025845944,0.921727344
fecA,0.502424487,0.048224577
fecR,0.474464706,0.248655685
fecI,0.980875142,0.034178438
insA7,0.316397201,0.356382893
yjhU,0.644964239,0.000928614
yjhF,0.324174201,0.394011797
yjhG,0.746851686,0.000610467
yjhH,0.783969151,0.004222038
yjhI,0.758176016,0.100225812
sgcR,0.547346177,0.137083661
sgcE,0.648391423,0.026601292
sgcA,0.736171719,0.009407553
ryjB,1.547722191,0.042100833
sgcQ,0.080863936,0.743674472
sgcC,0.619377202,0.025236093
sgcB,1.223058567,0.004215671
sgcX,0.607782957,0.018023414
yjhP,0.951289283,0.004122178
yjhQ,1.029000248,0.010160194
topAI,1.026543801,0.056899558
nanS,0.980271857,0.043349239
nanM,1.205918627,2.65238E-05
fimB,1.173416685,0.120001367
fimA,0.941463691,2.41999E-05
fimI,1.165902098,0.021167776
fimC,0.781402014,0.342978849
fimD,0.324364968,0.514110793
fimF,0.842431255,0.244204618
fimG,0.409815743,0.50605717
fimH,0.031368373,0.92353673
gntP,2.622086816,2.07E-31
uxuA,2.705775767,1.7458E-32
uxuB,2.572430192,4.73545E-38
uxuR,0.405597815,0.058244508
iraD,-0.372397861,0.262491931
hypT,-0.150880231,0.475894195
iadA,0.047032585,0.8368845
yjiG,-0.20874154,0.307882951
yjiH,0.124651246,0.524442205
kptA,1.083691804,0.000115953
yjiJ,0.520397017,0.084697846
yjiK,-0.002798482,0.994656039
ytiA,-0.458150607,0.206107247
yjiL,-0.48486092,0.025377248
yjiM,-0.13533382,0.497566834
yjiN,-0.122197113,0.599145405
mdtM,0.576226501,0.033617874
ytiE,0.374020841,0.261275522
yjiR,0.266762363,0.275846737
yjiT,1.167807516,1.56317E-06
mcrC,0.035719898,0.948481077
mcrB,0.905350918,0.005105505
symE,-0.074655065,0.885116084
hsdS,-0.205785945,0.573710372
hsdM,-0.073713578,0.748328528
hsdR,0.695476912,0.000700173
mrr,0.341550189,0.116610939
yjiA,0.40714571,0.122626236
yjiX,0.296877886,0.600923563
btsT,1.628697275,2.19748E-11
tsr,-0.081968042,0.765935775
lgoT,0.808115058,0.009358305
lgoR,1.446965497,1.51289E-05
lgoD,0.429205232,0.431384284
opgB,-0.542875616,0.012169209
yjjA,0.341723962,0.248349507
dnaC,0.200310824,0.406210809
dnaT,0.370483696,0.121994341
yjjB,-0.007770366,0.980412744
yjjP,0.228285744,0.462662109
bglJ,-0.30406864,0.677750841
fhuF,1.791594364,4.04512E-05
leuV,-1.062540523,0.18470407
leuP,-4.078562716,2.33308E-27
leuQ,-1.219712468,0.002303663
rsmC,-0.091433133,0.718852948
holD,-0.589547706,0.027616086
rimI,-0.388559402,0.163154049
yjjG,-0.253284262,0.276423959
prfC,0.122345841,0.604237785
osmY,0.525421029,0.006899893
ytjA,0.038950972,0.863200271
yjjU,-0.709435982,0.001076464
yjjV,-1.195447337,2.14536E-09
yjjW,-0.343049672,0.097173069
yjjI,0.07403894,0.710910179
deoC,0.407534753,0.057642436
deoA,-0.262855244,0.196294964
deoB,-0.014115403,0.949254887
deoD,-0.222357711,0.284945666
yjjJ,0.277153492,0.220012777
lplA,0.29944042,0.170018862
ytjB,0.072222682,0.747575922
serB,-0.7646157,0.001065814
radA,-0.556038487,0.009688976
nadR,0.008943493,0.963615113
ettA,-0.226564563,0.273964812
slt,-0.08396088,0.669747277
trpR,-0.249832376,0.241225377
yjjX,-0.361883684,0.150733588
ytjC,-0.120780549,0.578154333
rob,0.482689106,0.010623866
creA,0.111062931,0.611559137
creB,-0.149183119,0.502259768
creC,-0.176205527,0.458472614
creD,0.030392857,0.938277507
arcA,-0.078331817,0.734455218
yjjY,-0.118898951,0.547931082
ytjE,-0.692220274,0.518206875
yjtD,0.489312791,0.054386109
