Gene_name	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component
mmr	mmr	887550	P9WGF1	RVBD_3065	multidrug resistance protein Mmr	Intermodular
mmsA	mmsA	888707	O53816	RVBD_0753c	methylmalonate-semialdehyde dehydrogenase	Basal machinery
mmuM	mmuM	885871	O53185	RVBD_2458	homocysteine S-methyltransferase MmuM	Basal machinery
moaA1	moaA1	888836	P9WJS3	moaA,RVBD_3109	cyclic pyranopterin monophosphate synthase 1	Basal machinery
moaB1	moaB1	888683	Q6MX13	RVBD_3110	pterin-4-alpha-carbinolamine dehydratase	Basal machinery
moaB2	moaB2	885378	O53897	RVBD_0984	pterin-4-alpha-carbinolamine dehydratase	Basal machinery
moaC1	moaC1	888680	P9WJR9	RVBD_3111,moaC	cyclic pyranopterin monophosphate synthase accessory protein	M1.7
moaC3	moaC3	887981	P9WJR5	RVBD_3324c	cyclic pyranopterin monophosphate synthase accessory protein	Basal machinery
moaD1	moaD1	888897	L7N6B4	moaD,RVBD_3112	molybdenum cofactor biosynthesis protein MoaD	Basal machinery
moaE1	moaE1	888811	P9WJR3	moaE,RVBD_3119	molybdopterin synthase catalytic subunit 1	Basal machinery
moaR1	moaR1	888825	O05797	RVBD_3124	transcriptional regulator MoaR	M1.1
moaX	moaX	887578	Q6MWY3	moaD,RVBD_3323c	MoaD-MoaE fusion protein MoaX	Basal machinery
mobA	mobA	885904	P9WJQ9	RVBD_2453c	molybdenum cofactor guanylyltransferase	Basal machinery
modA	modA	885655	P9WGU3	RVBD_1857	molybdate ABC transporter substrate-binding lipoprotein ModA	Basal machinery
modB	modB	885723	P9WG13	RVBD_1858	molybdenum ABC transporter permease ModB	Basal machinery
modC	modC	885731	P9WQL3	RVBD_1859	molybdenum ABC transporter ATP-binding protein ModC	Basal machinery
moeA1	moeA1	885404	P9WJQ7	moeA,RVBD_0994	molybdopterin molybdenumtransferase 1	Basal machinery
moeB2	moeB2	888808	L7N674	RVBD_3116	molybdenum cofactor biosynthesis protein MoeB	Basal machinery
moeW	moeW	886018	P95234	RVBD_2338c	molybdopterin biosynthesis protein MoeW	M1.20
moeZ	moeZ	888871	P9WMN7	RVBD_3206c,moeB1	adenylyltransferase/sulfurtransferase	M1.29
moxR1	moxR1	886537	Q79FN7	RVBD_1479	transcriptional regulator MoxR1	Basal machinery
moxR2	moxR2	885323	I6YGX9	RVBD_3692	methanol dehydrogenase transcriptional regulator MoxR	Basal machinery
moxR3	moxR3	887658	O53314	RVBD_3164c	methanol dehydrogenase transcriptional regulator MoxR	Basal machinery
mpa	mpa	887297	P9WQN5	RVBD_2115c	proteasome-associated ATPase	Basal machinery
mprA	mprA	885038	P9WGM9	RVBD_0981	two-component response regulator MrpA	M10
mpt51	mpt51	886121	P9WQN7	fbpC1,RVBD_3803c,fbpD,mpb51	MPT51/MPB51 antigen	Basal machinery
mpt53	mpt53	887184	P9WG65	RVBD_2878c,mpb53	soluble secreted antigen Mpt53	Basal machinery
mpt63	mpt63	885334	P9WIP1	RVBD_1926c	immunogenic protein Mpt63	Basal machinery
mpt64	mpt64	885925	P9WIN9	RVBD_1980c	immunogenic protein Mpt64	Basal machinery
mpt70	mpt70	887724	P9WNF5	RVBD_2875	major secreted immunogenic protein Mpt70	Basal machinery
mptA	mptA	887528	O53508	RVBD_2174	alpha(1->6)-mannopyranosyltransferase A	Basal machinery
mraY	mraY	888098	P9WMW7	RVBD_2156c,murX	phospho-N-acetylmuramoyl- pentappeptidetransferase	Basal machinery
mrp	mrp	886067	P9WJN7	RVBD_1229c	Mrp-like protein	Basal machinery
mscL	mscL	885368	P9WJN5	RVBD_0985c	large-conductance ion mechanosensitive channel	Basal machinery
mshB	mshB	885997	P9WJN3	RVBD_1170	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase	M1.14
msrA	msrA	886865	P9WJM5	RVBD_0137c	peptide methionine sulfoxide reductase MsrA	Basal machinery
mtb12	mtb12	885515	P9WIN7	cfp2,RVBD_2376c	low molecular weight antigen MTB12	Basal machinery
mtc28	mtc28	887037	P9WIM9	RVBD_0040c	proline-rich protein	Basal machinery
mtcA2	mtcA2	887836	P9WPJ9	cynT,RVBD_3588c,canB	carbonic anhydrase	Basal machinery
mtrA	mtrA	888743	P9WGM7	RVBD_3246c	two component DNA-binding response regulator MtrA	Global regulator
mtrB	mtrB	888719	P9WGK9	RVBD_3245c	two component sensory histidine kinase MtrB	Basal machinery
murA	murA	886921	P9WJM1	murZ,RVBD_1315	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Basal machinery
murB	murB	887169	P9WJL9	RVBD_0482	UDP-N-acetylenolpyruvoylglucosamine reductase	Basal machinery
murC	murC	887983	P9WJL7	RVBD_2152c	UDP-N-acetylmuramate--alanine ligase	Basal machinery
murD	murD	888000	P9WJL5	RVBD_2155c	UDP-N-acetylmuramoylalanine--D-glutamate ligase	Basal machinery
murI	murI	886866	P9WPW9	RVBD_1338	glutamate racemase	Basal machinery
mutA	mutA	886507	P9WJK7	RVBD_1492	methylmalonyl-CoA mutase small subunit	Basal machinery
mutB	mutB	886509	P9WJK5	RVBD_1493	methylmalonyl-CoA mutase large subunit	Basal machinery
mutT1	mutT1	888165	P9WIY3	RVBD_2985	8-oxo-dGTP diphosphatase	Basal machinery
mutT3	mutT3	886405	P9WIX9	RVBD_0413	8-oxo-dGTP diphosphatase	Basal machinery
mutT4	mutT4	886242	P9WIX7	RVBD_3908	mutator protein MutT	Basal machinery
mviN	mviN	886247	P9WJK3	RVBD_3910	peptidoglycan biosynthesis protein	Basal machinery
mycP1	mycP1	886217	O05461	RVBD_3883c	membrane-anchored mycosin	Basal machinery
mycP2	mycP2	886215	O05458	RVBD_3886c	membrane-anchored mycosin	Basal machinery
mycP4	mycP4	887602	I6YC58	RVBD_3449	membrane-anchored mycosin	M2
mycP5	mycP5	885879	O53945	RVBD_1796	membrane-anchored mycosin MycP	Basal machinery
mymA	mymA	888655	P9WNF7	RVBD_3083	FAD-containing monooxygenase MymA	M21
mymT	mymT	14515880	P9WK09	RVBD_0186Ac	metallothionein	Basal machinery
nadB	nadB	886285	P9WJJ9	RVBD_1595	L-aspartate oxidase	Basal machinery
nadD	nadD	885457	P9WJJ5	RVBD_2421c	nicotinate-nucleotide adenylyltransferase	Basal machinery
nadE	nadE	885808	P9WJJ3	RVBD_2438c	glutamine-dependent NAD(+) synthetase	Basal machinery
nadR	nadR	886734	P96394	RVBD_0212c	transcriptional regulator NadR	M1.17
nanT	nanT	885057	O07730	RVBD_1902c	sialic acid-transport integral membrane protein NanT	Basal machinery
narG	narG	885573	P9WJQ3	RVBD_1161	nitrate reductase subunit alpha	Basal machinery
narH	narH	888265	O06560	narY,RVBD_1162	nitrate reductase subunit beta	Basal machinery
narI	narI	888935	O06562	RVBD_1164	nitrate reductase subunit gamma	Basal machinery
narJ	narJ	885890	O06561	RVBD_1163	nitrate reductase subunit delta	Basal machinery
narK1	narK1	888116	P71883	RVBD_2329c	nitrate/nitrite transporter	Basal machinery
narK3	narK3	886663	P95218	RVBD_0261c	nitrate/nitrite transporter	Basal machinery
narS	narS	885218	O53857	RVBD_0845	sensor histidine kinase NarS	Basal machinery
narU	narU	886644	P95224	RVBD_0267	nitrite extrusion protein NarU	Basal machinery
nat	nat	888005	P9WJI5	RVBD_3566c	arylamine N-acetyltransferase	Basal machinery
ndhA	ndhA	886430	P95200	RVBD_0392c	NADH dehydrogenase NdhA	Basal machinery
ndkA	ndkA	885905	P9WJH7	RVBD_2445c,ndk	nucleoside diphosphate kinase	Basal machinery
nei1	nei1	888500	P9WNB9	nei2,RVBD_2464c	DNA glycosylase	Basal machinery
nei2	nei2	887937	P9WNC1	nei1,nei,RVBD_3297	endonuclease VIII	Basal machinery
nirB	nirB	886665	O53674	RVBD_0252	nitrite reductase large subunit NirB	M27
nirD	nirD	886664	O53675	RVBD_0253	nitrite reductase small subunit NirD	Basal machinery
nlhH	nlhH	886731	P9WK87	lipH,RVBD_1399c	carboxylesterase NlhH	Basal machinery
nmtR	nmtR	885418	O69711	RVBD_3744	HTH-type transcriptional regulator NmtR	M16
nrdB	nrdB	886699	P9WH69	RVBD_0233	ribonucleoside-diphosphate reductase subunit beta NrdB	Basal machinery
nrdE	nrdE	888869	P9WH75	RVBD_3051c	ribonucleoside-diphosphate reductase subunit alpha	Basal machinery
nrdF1	nrdF1	885923	P9WH73	RVBD_1981c	ribonucleoside-diphosphate reductase subunit beta NrdF1	M1.28
nrdF2	nrdF2	888886	P9WH71	RVBD_3048c	ribonucleoside-diphosphate reductase subunit beta NrdF2	Basal machinery
nrdH	nrdH	888884	I6YB06	RVBD_3053c	glutaredoxin electron transport protein NrdH	Basal machinery
nrdI	nrdI	888885	P9WIZ3	RVBD_3052c	NrdI protein	Basal machinery
nrdZ	nrdZ	887666	P9WH77	RVBD_0570	vitamin B12-dependent ribonucleoside-diphosphate reductase	Basal machinery
nrnA	nrnA	888920	P71615	RVBD_2837c	bifunctional oligoribonuclease/PAP phosphatase NrnA	Basal machinery
nrp	nrp	886951	Q10896	RVBD_0101	peptide synthetase Nrp	Basal machinery
nth	nth	885058	P9WQ11	RVBD_3674c	endonuclease III	Basal machinery
nucS	nucS	886908	P9WIY5	RVBD_1321	endonuclease NucS	Basal machinery
nuoA	nuoA	887397	P9WIW7	RVBD_3145	NADH-quinone oxidoreductase subunit A	Basal machinery
nuoB	nuoB	888791	P9WJH1	RVBD_3146	NADH-quinone oxidoreductase subunit B	Basal machinery
nuoD	nuoD	888851	P9WJH5	RVBD_3148	NADH-quinone oxidoreductase subunit D	Basal machinery
nuoE	nuoE	887903	P9WIV5	RVBD_3149	NADH-quinone oxidoreductase subunit E	Basal machinery
nuoF	nuoF	888854	P9WIV7	RVBD_3150	NADH-quinone oxidoreductase subunit F	Basal machinery
nuoG	nuoG	887540	P9WIV9	RVBD_3151	NADH-quinone oxidoreductase subunit G	Basal machinery
nuoI	nuoI	887530	P9WJG9	RVBD_3153	NADH-quinone oxidoreductase subunit I	Basal machinery
nuoL	nuoL	888063	P9WIW1	RVBD_3156	NADH-quinone oxidoreductase subunit L	Basal machinery
nuoN	nuoN	888780	P9WIW9	RVBD_3158	NADH-quinone oxidoreductase subunit N	Basal machinery
nusG	nusG	888039	P9WIU9	RVBD_0639	transcription termination/antitermination protein NusG	Basal machinery
obg	obg	885900	P9WMT1	RVBD_2440c	GTPase Obg	Basal machinery
omt	omt	885994	O06551	RVBD_1153c	O-methyltransferase	Basal machinery
opcA	opcA	886612	O06813	RVBD_1446c	OXPP cycle protein OpcA	Basal machinery
otsA	otsA	888404	P9WN11	RVBD_3490	trehalose-phosphate synthase	Basal machinery
oxcA	oxcA	886898	O53639	RVBD_0118c	oxalyl-CoA decarboxylase OxcA	Basal machinery
oxyS	oxyS	886914	L7N677	RVBD_0117	oxidative stress response regulatory protein OxyS	M1.24
pabB	pabB	888205	O05591	RVBD_1005c	para-aminobenzoate synthase component I	Basal machinery
panB	panB	887440	P9WIL7	RVBD_2225	3-methyl-2-oxobutanoate hydroxymethyltransferase	M1.11
panC	panC	885459	P9WIL5	RVBD_3602c	pantothenate synthetase	Basal machinery
panD	panD	885596	P9WIL3	RVBD_3601c	aspartate 1-decarboxylase	Basal machinery
papA1	papA1	886156	P9WIK9	RVBD_3824c	acyltransferase PapA	Basal machinery
papA3	papA3	886072	P9WIK5	RVBD_1182	acyltransferase PapA	Basal machinery
papA4	papA4	886028	O53902	RVBD_1528c	polyketide synthase associated protein PapA	M1.1
papA5	papA5	887327	P9WIN5	RVBD_2939	phthiocerol/phthiodiolone dimycocerosyl transferase	Basal machinery
parB	parB	886244	P9WIJ9	RVBD_3917c	chromosome partitioning protein ParB	Basal machinery
parD1	parD1	885957	P9WIJ7	RVBD_1960c	antitoxin ParD1	Basal machinery
parD2	parD2	14515895	P9WJ75	RVBD_2142A	antitoxin ParD2	Basal machinery
pbpA	pbpA	887078	P9WKD1	RVBD_0016c	penicillin-binding protein PbpA	Basal machinery
pbpB	pbpB	887949	L0T911	pbp3,RVBD_2163c,ftsI	penicillin-binding membrane protein PbpB	Basal machinery
pca	pca	887299	I6YEU0	RVBD_2967c	pyruvate carboxylase	Basal machinery
pcaA	pcaA	886284	P9WPB3	cmaA3,CMAS-3,cma3,RVBD_0470c	cyclopropane mycolic acid synthase	Basal machinery
pckG	pckG	886744	P9WIH3	pckA,RVBD_0211,pck1	phosphoenolpyruvate carboxykinase	Basal machinery
pcp	pcp	886555	P9WIJ5	RVBD_0319	pyrrolidone-carboxylate peptidase	Basal machinery
pdxH	pdxH	888155	P9WIJ1	RVBD_2607	pyridoxine/pyridoxamine 5'-phosphate oxidase	Basal machinery
pdxS	pdxS	888592	P9WII9	RVBD_2606c,snzP	pyridoxine biosynthesis protein	Basal machinery
pepA	pepA	888105	P9WHT3	pepB,RVBD_2213	cytosol aminopeptidase	Basal machinery
pepD	pepD	885382	O53896	RVBD_0983	serine protease PepD	Basal machinery
pepN	pepN	887403	L7N655	RVBD_2467	aminopeptidase PepN	M1.1
pepQ	pepQ	888409	I6YDN6	RVBD_2535c	cytoplasmic peptidase PepQ	Basal machinery
pflA	pflA	887973	P95188	RVBD_3138	pyruvate formate lyase activating protein PflA	M14
pgmA	pgmA	888826	I6Y2G3	RVBD_3068c	phosphoglucomutase PgmA	Basal machinery
pgsA3	pgsA3	888375	P9WPG3	pgsA-2,RVBD_2746c	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	Basal machinery
pheA	pheA	886170	P9WIC3	RVBD_3838c	prephenate dehydratase	Basal machinery
pheS	pheS	885105	P9WFU3	RVBD_1649	phenylalanine--tRNA ligase subunit alpha	Basal machinery
phoH2	phoH2	885592	O53443	RVBD_1095	phosphate starvation-inducible protein PsiH	Basal machinery
phoP	phoP	888772	P71814	RVBD_0757	two component system response transcriptional positive regulator PhoP	Global regulator
phoR	phoR	888775	P71815	RVBD_0758	two component system response sensor kinase PhoR	Basal machinery
phoU1	phoU1	887212	P9WI97	phoY1,RVBD_3301c	phosphate transport system transcriptional regulator PhoY	Basal machinery
phoU2	phoU2	885270	P9WI95	RVBD_0821c,phoY2	phosphate-transport system transcriptional regulator PhoY2	Basal machinery
pimA	pimA	888627	P9WMZ5	RVBD_2610c	alpha-(1-2)-phosphatidylinositol mannosyltransferase	M1.2
pimB	pimB	887278	P9WMZ3	RVBD_2188c	alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase	Basal machinery
pimE	pimE	885899	P9WN01	RVBD_1159	polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol pentamannoside mannosyltransferase	M1.7
pimF	pimF	886492	P9WMX5	RVBD_1500	glycosyltransferase	Basal machinery
pit	pit	887517	P9WIA7	pitA,RVBD_0545c	low-affinity inorganic phosphate transporter	Basal machinery
pknA	pknA	885953	P9WI83	RVBD_0015c	serine/threonine-protein kinase PknA	Basal machinery
pknB	pknB	887072	P9WI81	RVBD_0014c	serine/threonine-protein kinase PknB	Basal machinery
pknD	pknD	885607	P9WI79	RVBD_0931c	serine/threonine-protein kinase PknD	Basal machinery
pknE	pknE	885284	P9WI77	RVBD_1743	serine/threonine-protein kinase PknE	Basal machinery
pknF	pknF	885275	P9WI75	RVBD_1746	serine/threonine-protein kinase PknF	Basal machinery
pknI	pknI	887642	P9WI69	RVBD_2914c	serine/threonine-protein kinase PknI	Basal machinery
pks1	pks1	888122	P96285	RVBD_2946c	polyketide synthase	Basal machinery
pks11	pks11	885525	P9WPF3	RVBD_1665	chalcone synthase	Basal machinery
pks12	pks12	888350	I6XD69	RVBD_2048c	polyketide synthase	Basal machinery
pks13	pks13	886133	I6X8D2	RVBD_3800c	polyketide synthase	M1.33
pks15	pks15	887291	P96284	RVBD_2947c	polyketide synthase	Basal machinery
pks16	pks16	886035	O05598	RVBD_1013	polyketide synthase	Basal machinery
pks18	pks18	886797	P9WPF1	RVBD_1372	alpha-pyrone synthesis polyketide synthase-like protein	Basal machinery
pks2	pks2	886148	P9WQE9	msl-2,RVBD_3825c	phthioceranic/hydroxyphthioceranic acid synthase	Basal machinery
pks3	pks3	886055	L0T5X5		polyketide beta-ketoacyl synthase	M1.35
pks4	pks4	886081	L0T647		polyketide beta-ketoacyl synthase	Basal machinery
pks5	pks5	886442	O53901	RVBD_1527c	polyketide synthase	Basal machinery
pks6	pks6	886407	O86335	RVBD_0405	membrane bound polyketide synthase	Intermodular
pks8	pks8	885527	O65933	RVBD_1662	polyketide synthase	Basal machinery
plcB	plcB	885999	P9WIB3	mpcB,RVBD_2350c	membrane-associated phospholipase B	Basal machinery
plcC	plcC	886000	P9WIB1	RVBD_2349c	phospholipase C	Basal machinery
plcD	plcD		P9WIA9			Basal machinery
pmt	pmt	887882	P9WN05	RVBD_1002c	dolichyl-phosphate-mannose--protein mannosyltransferase	Basal machinery
pncB1	pncB1	886884	P9WJI9	RVBD_1330c	nicotinic acid phosphoribosyltransferase PncB1	Basal machinery
pnp	pnp	888467	P9WI57	RVBD_2783c,gpsI	bifunctional guanosine pentaphosphate synthetase/polyribonucleotide nucleotidyltransferase	Basal machinery
pntAa	pntAa	886832	P96832	RVBD_0155	NAD(P) transhydrogenase subunit alpha PntAa	Basal machinery
pntAb	pntAb	886890	P96833	RVBD_0156	NAD(P) transhydrogenase subunit alpha PntAb	Basal machinery
pntB	pntB	886830	P96834	RVBD_0157	NAD(P) transhydrogenase subunit beta PntB	Basal machinery
polA	polA	885074	P9WNU5	RVBD_1629	DNA polymerase I	Basal machinery
ponA1	ponA1	887065	P71707		bifunctional penicillin-insensitive transglycosylase/penicillin-sensitive transpeptidase	Basal machinery
ponA2	ponA2	885751	I6YGX2	RVBD_3682	bifunctional penicillin-insensitive transglycosylase/penicillin-sensitive transpeptidase	Basal machinery
ppe1	ppe1	886938	P9WI49	PPE1,RVBD_0096	PPE family protein PPE1	M1.1
ppe10	ppe10	886340	P9WI41	RVBD_0442c,PPE10	PPE family protein PPE10	Basal machinery
ppe11	ppe11	886317	P9WI39	PPE11,RVBD_0453	PPE family protein PPE11	Basal machinery
ppe12	ppe12	888708	P9WI37	PPE12,RVBD_0755c	PPE family protein PPE12	Basal machinery
ppe15	ppe15	888477	P9WI31	PPE15,RVBD_1039c	PPE family protein PPE15	Basal machinery
ppe17	ppe17	885990	P9WI27	RVBD_1168c,PPE17	PPE family protein PPE17	M1.33
ppe19	ppe19	886819	P9WI25	RVBD_1361c,PPE19	PPE family protein PPE19	Basal machinery
ppe2	ppe2	886684	P9WI47	PPE2,RVBD_0256c	PPE family protein PPE2	Basal machinery
ppe20	ppe20	886784	P9WI23	PPE20,RVBD_1387	PPE family protein PPE20	Basal machinery
ppe22	ppe22	885068	P9WI19	PPE22,RVBD_1705c	PPE family protein PPE22	Basal machinery
ppe23	ppe23	885070	P9WI17	PPE23,RVBD_1706c	PPE family protein PPE23	Basal machinery
ppe24	ppe24	885544	P9WI15	PPE24,RVBD_1753c	PPE family protein PPE24	Basal machinery
ppe25	ppe25	885827	P9WI13	PPE25,RVBD_1787	PPE family protein PPE25	Basal machinery
ppe3	ppe3	886619	P9WI45	PPE3,RVBD_0280	PPE family protein PPE3	M5
ppe30	ppe30	885542	P9WI07	RVBD_1802,PPE30	PPE family protein PPE30	Basal machinery
ppe32	ppe32	885590	P9WI05	RVBD_1808,PPE32	PPE family protein PPE32	Basal machinery
ppe36	ppe36	887814	P9WI01	p27,PPE36,RVBD_2108	PPE family protein PPE36	Basal machinery
ppe38	ppe38	888959	P9WHZ9	PPE38,RVBD_2352c	PPE family protein PPE38	Basal machinery
ppe42	ppe42	888204	P9WHZ5	PPE42,RVBD_2608	PPE family protein PPE42	Basal machinery
ppe44	ppe44	888456	P9WHZ3	RVBD_2770c,PPE44	PPE family protein PPE44	M1.39
ppe49	ppe49	888892	P9WHY5	PPE49,RVBD_3125c	PPE family protein PPE49	Basal machinery
ppe51	ppe51	888835	P9WHY3	RVBD_3136,PPE51	PPE family protein PPE51	Basal machinery
ppe54	ppe54	888033	Q6MWY2	PPE54,RVBD_3343c	PPE family protein PPE54	Basal machinery
ppe57	ppe57	887635	Q50703	PPE57,RVBD_3425	PPE family protein PPE57	M1.12
ppe58	ppe58	887622	Q50702	RVBD_3426,PPE58	PPE family protein PPE58	Basal machinery
ppe59	ppe59	887630	P9WHY1	RVBD_3429,PPE59	PPE family protein PPE59	M1.16
ppe61	ppe61	888370	P9WHX9	RVBD_3532,PPE61	PPE family protein PPE61	M17
ppe63	ppe63	888438	P9WHX5	PPE63,RVBD_3539	PPE family protein PPE63	Basal machinery
ppe66	ppe66	886262	P9WHX1	PPE66,RVBD_3738c	PPE family protein PPE66	M19
ppe68	ppe68	886201	P9WHW9	PPE68,RVBD_3873	PPE family protein PPE68	Basal machinery
ppe69	ppe69	886227	P9WHW7	PPE69,RVBD_3892c	PPE family protein PPE69	Basal machinery
ppiB	ppiB	887691	P9WHW1	ppi,RVBD_2582	peptidyl-prolyl cis-trans isomerase B	M23
ppk	ppk	887482	P9WHV9	ppk1,RVBD_2984	polyphosphate kinase	Basal machinery
ppk2	ppk2	888760	O05877	RVBD_3232c	polyphosphate kinase	Basal machinery
ppsA	ppsA	888183	P9WQE7	RVBD_2931	phthiocerol synthesis polyketide synthase type I PpsA	Basal machinery
ppsC	ppsC	887686	P96202	RVBD_2933	phthiocerol synthesis polyketide synthase type I PpsC	Basal machinery
ppsD	ppsD	887172	P9WQE3	RVBD_2934	phthiocerol synthesis polyketide synthase type I PpsD	Basal machinery
ppsE	ppsE	888210	P9WQE1	RVBD_2935	phthiocerol synthesis polyketide synthase type I PpsE	Basal machinery
pra	pra	887111	P9WIM7	RVBD_1078	hypothetical protein	Basal machinery
prcA	prcA	887538	P9WHU1	RVBD_2109c	proteasome subunit alpha	Basal machinery
prcB	prcB	887508	P9WHT9	RVBD_2110c	proteasome subunit beta	Basal machinery
prfA	prfA	886948	P9WHG3	RVBD_1299	peptide chain release factor PrfA	Basal machinery
prfB	prfB	888820	P9WHG1	RVBD_3105c	peptide chain release factor PrfB	Basal machinery
priA	priA	885873	P9WMM5	hisA,RVBD_1603	phosphoribosyl isomerase A	Basal machinery
proC	proC	887256	P9WHU7	RVBD_0500	pyrroline-5-carboxylate reductase	Basal machinery
proX	proX	886270	O69725	RVBD_3759c	glycine betaine/carnitine/choline/L-proline ABC transporter substrate-binding lipoprotein ProX	M1.23
proZ	proZ	885534	O69722	RVBD_3756c	glycine betaine/carnitine/choline/L-proline ABC transporter permease ProZ	M1.16
prpD	prpD	885843	O06582	RVBD_1130	methylcitrate dehydratase PrpD	Basal machinery
prpR	prpR	885963	O06581	RVBD_1129c	transcriptional regulator	Basal machinery
prrA	prrA	885209	P9WGM1	RVBD_0903c	two component transcriptional regulator PrrA	Basal machinery
prs	prs	885993	P9WKE3	prsA,RVBD_1017c	ribose-phosphate pyrophosphokinase	Basal machinery
psd	psd	886350	P9WHQ5	RVBD_0437c	phosphatidylserine decarboxylase	Basal machinery
pssA	pssA	886385	P9WPG1	RVBD_0436c	CDP-diacylglycerol--serine O-phosphatidyltransferase	Basal machinery
pstA1	pstA1	885589	P9WG11		phosphate ABC transporter permease PstA	Basal machinery
pstB1	pstB1	885136	P9WQL1	RVBD_0820,phoT	phosphate ABC transporter ATP-binding protein PhoT	Basal machinery
pstB2	pstB2	885653	P9WQK9	pstB,RVBD_0933	phosphate ABC transporter ATP-binding protein PstB	Basal machinery
pstC2	pstC2	885585	P9WG05	RVBD_0929	phosphate ABC transporter permease PstC	Basal machinery
pstP	pstP	887070	P9WHW5	RVBD_0018c,ppp,mstp	phosphoserine/threonine phosphatase PstP	Basal machinery
pstS1	pstS1	885724	P9WGU1	RVBD_0934,phoS1	phosphate ABC transporter substrate-binding lipoprotein PstS	Basal machinery
pstS2	pstS2	885613	P9WGT9	RVBD_0932c	phosphate ABC transporter substrate-binding lipoprotein PstS	Basal machinery
pstS3	pstS3	885366	P9WGT7	phoS2,RVBD_0928	phosphate ABC transporter substrate-binding lipoprotein PstS	Basal machinery
ptrBa	ptrBa		P71835	RVBD_0781		Basal machinery
purA	purA	886484	P9WHN3	RVBD_0357c	adenylosuccinate synthetase	Basal machinery
purB	purB	888929	I6XWA1	RVBD_0777	adenylosuccinate lyase PurB	Basal machinery
purD	purD	888873	P9WHM9	RVBD_0772	phosphoribosylamine--glycine ligase	Basal machinery
purE	purE	888721	P9WHM1	RVBD_3275c	N5-carboxyaminoimidazole ribonucleotide mutase	Basal machinery
purF	purF	885085	P9WHQ7	RVBD_0808	amidophosphoribosyltransferase	Basal machinery
purH	purH	885406	P9WHM7	RVBD_0957	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosinemonophosphate cyclohydrolase	Basal machinery
purK	purK	888720	P9WHL9	RVBD_3276c	N5-carboxyaminoimidazole ribonucleotide synthase	Basal machinery
purM	purM	885134	I6Y4V6	RVBD_0809	phosphoribosylformylglycinamidine cyclo-ligase PurM	Basal machinery
purN	purN	885407	P9WHM5	RVBD_0956	phosphoribosylglycinamide formyltransferase PurN	Basal machinery
purQ	purQ	885181	P9WHL5	RVBD_0788	phosphoribosylformylglycinamidine synthase	Basal machinery
purT	purT	886032	P95197	RVBD_0389	phosphoribosylglycinamide formyltransferase PurT	Basal machinery
purU	purU	887338	P9WHM3	RVBD_2964	formyltetrahydrofolate deformylase	Basal machinery
pyrC	pyrC	886765	P9WHL3	RVBD_1381	dihydroorotase	Basal machinery
pyrD	pyrD	887326	P9WHL1	RVBD_2139	dihydroorotate dehydrogenase	Basal machinery
pyrE	pyrE	886443	P9WHK9	RVBD_0382c,umpA	orotate phosphoribosyltransferase	Basal machinery
pyrH	pyrH	887709	P9WHK5	RVBD_2883c	uridylate kinase	Basal machinery
pyrR	pyrR	886769	P9WHK3	RVBD_1379	bifunctional pyrimidine operon regulatory protein/uracil phosphoribosyltransferase	M1.37
qcrA	qcrA	888420	P9WH23	RVBD_2195	ubiquinol-cytochrome C reductase rieske iron-sulfur subunit	Basal machinery
qcrB	qcrB	887400	P9WP37	RVBD_2196	ubiquinol-cytochrome C reductase cytochrome subunit B	Basal machinery
qcrC	qcrC	888737	P9WP35	RVBD_2194	ubiquinol-cytochrome C reductase cytochrome subunit C	Basal machinery
qor	qor	886589	O53146	RVBD_1454c	quinone reductase	Basal machinery
ramB	ramB	886320	P9WMI1	RVBD_0465c	HTH-type transcriptional regulator	Global regulator
rbfA	rbfA	888923	P9WHJ7	RVBD_2838c	ribosome-binding factor RbfA	Basal machinery
rbpA	rbpA	888598	P9WHJ5	RVBD_2050	RNA polymerase-binding protein RbpA	Basal machinery
rbsK	rbsK	885671	P71913	RVBD_2436	ribokinase RbsK	Basal machinery
recA	recA	888371	P9WHJ3	RVBD_2737c	recombinase A	Basal machinery
recC	recC	888008	P9WIQ5	RVBD_0631c	exonuclease V subunit gamma RecC	Basal machinery
recF	recF	887089	P9WHI9	RVBD_0003	DNA replication/repair protein RecF	Basal machinery
recO	recO	888954	P9WHI5	RVBD_2362c	DNA repair protein RecO	Basal machinery
recR	recR	885307	P9WHI3	RVBD_3715c	recombination protein RecR	Basal machinery
relB	relB	887086	O50462	RVBD_1247c,relB1	antitoxin RelB	Basal machinery
relE	relE	887099	O50461	RVBD_1246c,relE1	toxin RelE	Basal machinery
relF	relF	887458	O33347	RVBD_2865,relB2	antitoxin RelF	Basal machinery
relJ	relJ	888135	P9WF25	relB3,RVBD_3357,yefM	antitoxin RelJ	Basal machinery
rfbD	rfbD	886111	P72049	RVBD_3783	O-antigen/lipopolysaccharide ABC transporter permease RfbD	Basal machinery
