id,source,target,Effect,Evidence
sigA-rpsK,sigA,rpsK,+,Strong
sigA-rpsJ,sigA,rpsJ,+,Strong
sigA-rpsI,sigA,rpsI,+,Strong
sigA-rpsH,sigA,rpsH,+,Strong
sigA-rpsT,sigA,rpsT,+,Strong
sigA-rpsS,sigA,rpsS,+,Strong
sigA-rpsQ,sigA,rpsQ,+,Strong
sigA-rpsP,sigA,rpsP,+,Strong
sigA-deoC,sigA,deoC,+,Strong
sigA-cg2779,sigA,cg2779,+,Strong
sigA-cg3357,sigA,cg3357,+,Strong
sigA-cg3356,sigA,cg3356,+,Strong
sigA-cg2773,sigA,cg2773,+,Strong
sigA-cg2774,sigA,cg2774,+,Strong
sigA-cg2775,sigA,cg2775,+,Strong
sigA-cg2776,sigA,cg2776,+,Strong
sigA-cg2777,sigA,cg2777,+,Strong
sigA-cg0888,sigA,cg0888,+,Strong
sigA-cg3192,sigA,cg3192,+,Strong
sigA-cg3191,sigA,cg3191,+,Strong
sigA-cg0559,sigA,cg0559,+,Strong
sigA-cg3197,sigA,cg3197,+,Strong
sigA-cg3196,sigA,cg3196,+,Strong
sigA-cg3194,sigA,cg3194,+,Strong
sigA-cg0552,sigA,cg0552,+,Strong
sigA-cg0881,sigA,cg0881,+,Strong
sigA-cg0882,sigA,cg0882,+,Strong
sigA-cg0883,sigA,cg0883,+,Strong
sigA-cg0884,sigA,cg0884,+,Strong
sigA-cg0885,sigA,cg0885,+,Strong
sigA-cg0886,sigA,cg0886,+,Strong
sigA-cg0887,sigA,cg0887,+,Strong
sigA-phoS,sigA,phoS,+,Strong
sigA-phoR,sigA,phoR,+,Strong
sigA-cg0517,sigA,cg0517,+,Strong
sigA-dxs,sigA,dxs,+,Strong
sigA-cg2098,sigA,cg2098,+,Strong
sigA-cg2480,sigA,cg2480,+,Strong
sigA-cg2487,sigA,cg2487,+,Strong
sigA-thiM,sigA,thiM,+,Strong
sigA-thiL,sigA,thiL,+,Strong
sigA-thiC,sigA,thiC,+,Strong
sigA-cg2535,sigA,cg2535,+,Strong
sigA-cg2488,sigA,cg2488,+,Strong
sigA-cg2489,sigA,cg2489,+,Strong
sigA-thiG,sigA,thiG,+,Strong
sigA-clpC,sigA,clpC,+,Strong
sigA-trxB,sigA,trxB,+,Strong
sigA-cg0191,sigA,cg0191,+,Strong
sigA-cg2177,sigA,cg2177,+,Strong
sigA-cg2178,sigA,cg2178,+,Strong
sigA-cg0194,sigA,cg0194,+,Strong
sigA-cg0195,sigA,cg0195,+,Strong
sigA-cg1859,sigA,cg1859,+,Strong
sigA-narI,sigA,narI,+,Strong
sigA-narH,sigA,narH,+,Strong
sigA-cg1856,sigA,cg1856,+,Strong
sigA-cg1857,sigA,cg1857,+,Strong
sigA-cg1852,sigA,cg1852,+,Strong
sigA-cg0512,sigA,cg0512,+,Strong
sigA-cg2215,sigA,cg2215,+,Strong
sigA-benR,sigA,benR,+,Strong
sigA-cg2398,sigA,cg2398,+,Strong
sigA-cg1312,sigA,cg1312,+,Strong
sigA-cg2397,sigA,cg2397,+,Strong
sigA-cg2395,sigA,cg2395,+,Strong
sigA-cg2392,sigA,cg2392,+,Strong
sigA-cg2393,sigA,cg2393,+,Strong
sigA-cg1261,sigA,cg1261,+,Strong
sigA-cg2550,sigA,cg2550,+,Strong
sigA-cg2551,sigA,cg2551,+,Strong
sigA-cg2552,sigA,cg2552,+,Strong
sigA-cg2553,sigA,cg2553,+,Strong
sigA-cg2554,sigA,cg2554,+,Strong
sigA-cg2006,sigA,cg2006,+,Strong
sigA-irp1,sigA,irp1,+,Strong
sigA-cg2004,sigA,cg2004,+,Strong
sigA-cg1853,sigA,cg1853,+,Strong
sigA-cg0513,sigA,cg0513,+,Strong
sigA-cg2955,sigA,cg2955,+,Strong
sigA-cg2956,sigA,cg2956,+,Strong
sigA-cg2957,sigA,cg2957,+,Strong
sigA-cg2950,sigA,cg2950,+,Strong
sigA-cg2952,sigA,cg2952,+,Strong
sigA-cg2953,sigA,cg2953,+,Strong
sigA-ahcY,sigA,ahcY,+,Strong
sigA-cg2399,sigA,cg2399,+,Strong
sigA-cg1925,sigA,cg1925,+,Strong
sigA-cg1095,sigA,cg1095,+,Strong
sigA-cg1458,sigA,cg1458,+,Strong
sigA-cg1459,sigA,cg1459,+,Strong
sigA-cg1764,sigA,cg1764,+,Strong
sigA-farR,sigA,farR,+,Strong
sigA-cg1454,sigA,cg1454,+,Strong
sigA-cg1456,sigA,cg1456,+,Strong
sigA-cg1457,sigA,cg1457,+,Strong
sigA-groL2,sigA,groL2,+,Strong
sigA-groL1,sigA,groL1,+,Strong
sigA-ruvA,sigA,ruvA,+,Strong
sigA-ruvC,sigA,ruvC,+,Strong
sigA-ruvB,sigA,ruvB,+,Strong
sigA-cg1635,sigA,cg1635,+,Strong
sigA-cg1632,sigA,cg1632,+,Strong
sigA-cg1633,sigA,cg1633,+,Strong
sigA-tsf,sigA,tsf,+,Strong
sigA-pheT,sigA,pheT,+,Strong
sigA-cg1143,sigA,cg1143,+,Strong
sigA-cg1147,sigA,cg1147,+,Strong
sigA-cg1144,sigA,cg1144,+,Strong
sigA-cg2558,sigA,cg2558,+,Strong
sigA-cg0997,sigA,cg0997,+,Strong
sigA-nadK,sigA,nadK,+,Strong
sigA-cg2005,sigA,cg2005,+,Strong
sigA-nadA,sigA,nadA,+,Strong
sigA-grpE,sigA,grpE,+,Strong
sigA-nadD,sigA,nadD,+,Strong
sigA-cg1700,sigA,cg1700,+,Strong
sigA-cg1701,sigA,cg1701,+,Strong
sigA-cg1702,sigA,cg1702,+,Strong
sigA-cg1704,sigA,cg1704,+,Strong
sigA-cg1708,sigA,cg1708,+,Strong
sigA-cg3240,sigA,cg3240,+,Strong
sigA-rplX,sigA,rplX,+,Strong
sigA-rplY,sigA,rplY,+,Strong
sigA-rplV,sigA,rplV,+,Strong
sigA-rplW,sigA,rplW,+,Strong
sigA-rplT,sigA,rplT,+,Strong
sigA-rplU,sigA,rplU,+,Strong
sigA-rplR,sigA,rplR,+,Strong
sigA-rplS,sigA,rplS,+,Strong
sigA-rplP,sigA,rplP,+,Strong
sigA-rplQ,sigA,rplQ,+,Strong
sigA-rplN,sigA,rplN,+,Strong
sigA-rplO,sigA,rplO,+,Strong
sigA-rplL,sigA,rplL,+,Strong
sigA-cg3347,sigA,cg3347,+,Strong
sigA-rplJ,sigA,rplJ,+,Strong
sigA-rplK,sigA,rplK,+,Strong
sigA-rplF,sigA,rplF,+,Strong
sigA-rplD,sigA,rplD,+,Strong
sigA-rplE,sigA,rplE,+,Strong
sigA-rplB,sigA,rplB,+,Strong
sigA-rplC,sigA,rplC,+,Strong
sigA-rplA,sigA,rplA,+,Strong
sigA-metQ,sigA,metQ,+,Strong
sigA-metX,sigA,metX,+,Strong
sigA-metY,sigA,metY,+,Strong
sigA-metB,sigA,metB,+,Strong
sigA-cpdA,sigA,cpdA,+,Strong
sigA-metG,sigA,metG,+,Strong
sigA-metE,sigA,metE,+,Strong
sigA-metK,sigA,metK,+,Strong
sigA-metN,sigA,metN,+,Strong
sigA-cg2896,sigA,cg2896,+,Strong
sigA-cg0431,sigA,cg0431,+,Strong
sigA-cg0432,sigA,cg0432,+,Strong
sigA-cg0435,sigA,cg0435,+,Strong
sigA-cg0436,sigA,cg0436,+,Strong
sigA-cg0439,sigA,cg0439,+,Strong
sigA-cg0438,sigA,cg0438,+,Strong
sigA-cg3009,sigA,cg3009,+,Strong
sigA-mag,sigA,mag,+,Strong
sigA-pgk,sigA,pgk,+,Strong
sigA-pgi,sigA,pgi,+,Strong
sigA-atpE,sigA,atpE,+,Strong
sigA-prmC,sigA,prmC,+,Strong
sigA-cg3348,sigA,cg3348,+,Strong
sigA-cg0241,sigA,cg0241,+,Strong
sigA-ahpD,sigA,ahpD,+,Strong
sigA-cg0728,sigA,cg0728,+,Strong
sigA-cg0096,sigA,cg0096,+,Strong
sigA-cg0727,sigA,cg0727,+,Strong
sigA-cg0092,sigA,cg0092,+,Strong
sigA-cg0723,sigA,cg0723,+,Strong
sigA-cg0945,sigA,cg0945,+,Strong
sigA-cg0944,sigA,cg0944,+,Strong
sigA-cg0947,sigA,cg0947,+,Strong
sigA-cg0941,sigA,cg0941,+,Strong
sigA-cg0940,sigA,cg0940,+,Strong
sigA-cg0948,sigA,cg0948,+,Strong
sigA-cg2767,sigA,cg2767,+,Strong
sigA-cg2766,sigA,cg2766,+,Strong
sigA-cg2765,sigA,cg2765,+,Strong
sigA-cg0895,sigA,cg0895,+,Strong
sigA-cg3368,sigA,cg3368,+,Strong
sigA-cg3369,sigA,cg3369,+,Strong
sigA-cg3366,sigA,cg3366,+,Strong
sigA-cg3367,sigA,cg3367,+,Strong
sigA-cg0549,sigA,cg0549,+,Strong
sigA-cg0548,sigA,cg0548,+,Strong
sigA-cg3168,sigA,cg3168,+,Strong
sigA-cg3166,sigA,cg3166,+,Strong
sigA-cg3167,sigA,cg3167,+,Strong
sigA-dnaK,sigA,dnaK,+,Strong
sigA-cg3165,sigA,cg3165,+,Strong
sigA-cg0545,sigA,cg0545,+,Strong
sigA-cg3160,sigA,cg3160,+,Strong
sigA-cg3386,sigA,cg3386,+,Strong
sigA-cg3384,sigA,cg3384,+,Strong
sigA-cg3382,sigA,cg3382,+,Strong
sigA-cg3380,sigA,cg3380,+,Strong
sigA-cg3381,sigA,cg3381,+,Strong
sigA-cg0889,sigA,cg0889,+,Strong
sigA-cg3389,sigA,cg3389,+,Strong
sigA-cg2491,sigA,cg2491,+,Strong
sigA-cg2490,sigA,cg2490,+,Strong
sigA-cg2495,sigA,cg2495,+,Strong
sigA-cg2496,sigA,cg2496,+,Strong
sigA-cg2498,sigA,cg2498,+,Strong
sigA-sdhC,sigA,sdhC,+,Strong
sigA-cg2165,sigA,cg2165,+,Strong
sigA-trpB,sigA,trpB,+,Strong
sigA-trpC,sigA,trpC,+,Strong
sigA-trpA,sigA,trpA,+,Strong
sigA-trpG,sigA,trpG,+,Strong
sigA-trpD,sigA,trpD,+,Strong
sigA-trpE,sigA,trpE,+,Strong
sigA-RegX3,sigA,RegX3,+,Strong
sigA-trpS,sigA,trpS,+,Strong
sigA-pyk,sigA,pyk,+,Strong
sigA-cg1843,sigA,cg1843,+,Strong
sigA-cg1842,sigA,cg1842,+,Strong
sigA-cg1840,sigA,cg1840,+,Strong
sigA-cg1847,sigA,cg1847,+,Strong
sigA-cg1846,sigA,cg1846,+,Strong
sigA-cg1845,sigA,cg1845,+,Strong
sigA-cg2389,sigA,cg2389,+,Strong
sigA-cg2388,sigA,cg2388,+,Strong
sigA-cg2384,sigA,cg2384,+,Strong
sigA-cg2386,sigA,cg2386,+,Strong
sigA-cg2381,sigA,cg2381,+,Strong
sigA-cg2380,sigA,cg2380,+,Strong
sigA-thtR,sigA,thtR,+,Strong
sigA-cg2382,sigA,cg2382,+,Strong
sigA-cg3016,sigA,cg3016,+,Strong
sigA-cg3017,sigA,cg3017,+,Strong
sigA-cg3014,sigA,cg3014,+,Strong
sigA-cg3015,sigA,cg3015,+,Strong
sigA-cg3012,sigA,cg3012,+,Strong
sigA-cg3013,sigA,cg3013,+,Strong
sigA-cg2549,sigA,cg2549,+,Strong
sigA-cg2546,sigA,cg2546,+,Strong
sigA-cg2542,sigA,cg2542,+,Strong
sigA-cg3018,sigA,cg3018,+,Strong
sigA-cg2943,sigA,cg2943,+,Strong
sigA-cg2946,sigA,cg2946,+,Strong
sigA-cg2949,sigA,cg2949,+,Strong
sigA-cmt4,sigA,cmt4,+,Strong
sigA-asgR,sigA,asgR,+,Strong
sigA-cg3339,sigA,cg3339,+,Strong
sigA-cg1931,sigA,cg1931,+,Strong
sigA-cg1930,sigA,cg1930,+,Strong
sigA-cg1939,sigA,cg1939,+,Strong
sigA-cg1447,sigA,cg1447,+,Strong
sigA-cg1444,sigA,cg1444,+,Strong
sigA-cg1449,sigA,cg1449,+,Strong
sigA-cg1448,sigA,cg1448,+,Strong
sigA-prpB1,sigA,prpB1,+,Strong
sigA-cmt2,sigA,cmt2,+,Strong
sigA-prpB2,sigA,prpB2,+,Strong
sigA-cmt3,sigA,cmt3,+,Strong
sigA-cg2839,sigA,cg2839,+,Strong
sigA-cg2838,sigA,cg2838,+,Strong
sigA-cg2835,sigA,cg2835,+,Strong
sigA-cg2834,sigA,cg2834,+,Strong
sigA-cg2833,sigA,cg2833,+,Strong
sigA-cg2830,sigA,cg2830,+,Strong
sigA-cg1620,sigA,cg1620,+,Strong
sigA-cg1624,sigA,cg1624,+,Strong
sigA-cg1628,sigA,cg1628,+,Strong
sigA-cg0411,sigA,cg0411,+,Strong
sigA-aroP,sigA,aroP,+,Strong
sigA-aroQ,sigA,aroQ,+,Strong
sigA-cg1151,sigA,cg1151,+,Strong
sigA-cg1150,sigA,cg1150,+,Strong
sigA-cg1153,sigA,cg1153,+,Strong
sigA-cg1152,sigA,cg1152,+,Strong
sigA-tsaD,sigA,tsaD,+,Strong
sigA-cg1156,sigA,cg1156,+,Strong
sigA-aroA,sigA,aroA,+,Strong
sigA-aroC,sigA,aroC,+,Strong
sigA-cg0415,sigA,cg0415,+,Strong
sigA-aroG,sigA,aroG,+,Strong
sigA-cg0142,sigA,cg0142,+,Strong
sigA-cg1718,sigA,cg1718,+,Strong
sigA-cg1717,sigA,cg1717,+,Strong
sigA-cg1716,sigA,cg1716,+,Strong
sigA-cg1715,sigA,cg1715,+,Strong
sigA-cg1712,sigA,cg1712,+,Strong
sigA-cg1711,sigA,cg1711,+,Strong
sigA-cg2692,sigA,cg2692,+,Strong
sigA-OasR,sigA,OasR,+,Strong
sigA-ramA,sigA,ramA,+,Strong
sigA-ramB,sigA,ramB,+,Strong
sigA-cg2690,sigA,cg2690,+,Strong
sigA-cg3127,sigA,cg3127,+,Strong
sigA-cg0399,sigA,cg0399,+,Strong
sigA-rpi,sigA,rpi,+,Strong
sigA-rph,sigA,rph,+,Strong
sigA-cg0396,sigA,cg0396,+,Strong
sigA-cg0397,sigA,cg0397,+,Strong
sigA-cg0390,sigA,cg0390,+,Strong
sigA-cg0391,sigA,cg0391,+,Strong
sigA-cg0409,sigA,cg0409,+,Strong
sigA-cg0404,sigA,cg0404,+,Strong
sigA-cg0405,sigA,cg0405,+,Strong
sigA-cg0154,sigA,cg0154,+,Strong
sigA-cg0155,sigA,cg0155,+,Strong
sigA-cg0152,sigA,cg0152,+,Strong
sigA-cg0153,sigA,cg0153,+,Strong
sigA-cg0402,sigA,cg0402,+,Strong
sigA-cg0403,sigA,cg0403,+,Strong
sigA-cg0378,sigA,cg0378,+,Strong
sigA-cg3330,sigA,cg3330,+,Strong
sigA-rpmI,sigA,rpmI,+,Strong
sigA-rpmH,sigA,rpmH,+,Strong
sigA-rpmJ,sigA,rpmJ,+,Strong
sigA-rpmC,sigA,rpmC,+,Strong
sigA-rpmB,sigA,rpmB,+,Strong
sigA-rpmD,sigA,rpmD,+,Strong
sigA-lgt,sigA,lgt,+,Strong
sigA-rpmF,sigA,rpmF,+,Strong
sigA-cg0710,sigA,cg0710,+,Strong
sigA-cg0711,sigA,cg0711,+,Strong
sigA-cg0713,sigA,cg0713,+,Strong
sigA-cg0714,sigA,cg0714,+,Strong
sigA-cg0715,sigA,cg0715,+,Strong
sigA-cg0716,sigA,cg0716,+,Strong
sigA-acyP,sigA,acyP,+,Strong
sigA-cg0970,sigA,cg0970,+,Strong
sigA-cg0971,sigA,cg0971,+,Strong
sigA-cg0975,sigA,cg0975,+,Strong
sigA-cg0976,sigA,cg0976,+,Strong
sigA-cg0979,sigA,cg0979,+,Strong
sigA-fabG,sigA,fabG,+,Strong
sigA-cg2716,sigA,cg2716,+,Strong
sigA-cg2717,sigA,cg2717,+,Strong
sigA-cg2715,sigA,cg2715,+,Strong
sigA-cg1848,sigA,cg1848,+,Strong
sigA-cg0575,sigA,cg0575,+,Strong
sigA-ripA,sigA,ripA,+,Strong
sigA-cg0570,sigA,cg0570,+,Strong
sigA-cg3373,sigA,cg3373,+,Strong
sigA-cg3372,sigA,cg3372,+,Strong
sigA-cg3371,sigA,cg3371,+,Strong
sigA-cg3370,sigA,cg3370,+,Strong
sigA-cg0578,sigA,cg0578,+,Strong
sigA-cg0579,sigA,cg0579,+,Strong
sigA-cg3375,sigA,cg3375,+,Strong
sigA-cg3374,sigA,cg3374,+,Strong
sigA-cg0376,sigA,cg0376,+,Strong
sigA-cg0374,sigA,cg0374,+,Strong
sigA-cg0375,sigA,cg0375,+,Strong
sigA-cg3179,sigA,cg3179,+,Strong
sigA-cg3178,sigA,cg3178,+,Strong
sigA-cg0370,sigA,cg0370,+,Strong
sigA-cg3175,sigA,cg3175,+,Strong
sigA-cg3174,sigA,cg3174,+,Strong
sigA-cg3177,sigA,cg3177,+,Strong
sigA-cg3176,sigA,cg3176,+,Strong
sigA-cg3173,sigA,cg3173,+,Strong
sigA-cg3395,sigA,cg3395,+,Strong
sigA-cg3397,sigA,cg3397,+,Strong
sigA-ackA,sigA,ackA,+,Strong
sigA-cg3390,sigA,cg3390,+,Strong
sigA-ung,sigA,ung,+,Strong
sigA-cg3398,sigA,cg3398,+,Strong
sigA-cg2159,sigA,cg2159,+,Strong
sigA-cg2154,sigA,cg2154,+,Strong
sigA-cg2155,sigA,cg2155,+,Strong
sigA-cg2156,sigA,cg2156,+,Strong
sigA-cg2157,sigA,cg2157,+,Strong
sigA-cg2151,sigA,cg2151,+,Strong
sigA-cg2621,sigA,cg2621,+,Strong
sigA-cg2265,sigA,cg2265,+,Strong
sigA-oppA,sigA,oppA,+,Strong
sigA-hmuV,sigA,hmuV,+,Strong
sigA-mfs,sigA,mfs,+,Strong
sigA-cg0662,sigA,cg0662,+,Strong
sigA-gmk,sigA,gmk,+,Strong
sigA-gluQ,sigA,gluQ,+,Strong
sigA-cg2028,sigA,cg2028,+,Strong
sigA-cg3004,sigA,cg3004,+,Strong
sigA-cg3007,sigA,cg3007,+,Strong
sigA-cg2539,sigA,cg2539,+,Strong
sigA-cg2849,sigA,cg2849,+,Strong
sigA-cg3000,sigA,cg3000,+,Strong
sigA-cg3003,sigA,cg3003,+,Strong
sigA-sufU,sigA,sufU,+,Strong
sigA-gluD,sigA,gluD,+,Strong
sigA-gluB,sigA,gluB,+,Strong
sigA-cg2025,sigA,cg2025,+,Strong
sigA-cg2026,sigA,cg2026,+,Strong
sigA-rpmE2,sigA,rpmE2,+,Strong
sigA-sutR,sigA,sutR,+,Strong
sigA-cg1942,sigA,cg1942,+,Strong
sigA-cg1943,sigA,cg1943,+,Strong
sigA-cg1946,sigA,cg1946,+,Strong
sigA-cg1947,sigA,cg1947,+,Strong
sigA-cg1944,sigA,cg1944,+,Strong
sigA-cg0467,sigA,cg0467,+,Strong
sigA-cg1949,sigA,cg1949,+,Strong
sigA-cg1433,sigA,cg1433,+,Strong
sigA-cg1436,sigA,cg1436,+,Strong
sigA-cg1434,sigA,cg1434,+,Strong
sigA-pfkB,sigA,pfkB,+,Strong
sigA-cg2447,sigA,cg2447,+,Strong
sigA-cg2444,sigA,cg2444,+,Strong
sigA-prpC2,sigA,prpC2,+,Strong
sigA-cg2443,sigA,cg2443,+,Strong
sigA-cg2440,sigA,cg2440,+,Strong
sigA-prpC1,sigA,prpC1,+,Strong
sigA-hrrA,sigA,hrrA,+,Strong
sigA-pfkA,sigA,pfkA,+,Strong
sigA-clpB,sigA,clpB,+,Strong
sigA-cg2848,sigA,cg2848,+,Strong
sigA-lppS,sigA,lppS,+,Strong
sigA-nadE,sigA,nadE,+,Strong
sigA-cg2842,sigA,cg2842,+,Strong
sigA-cg2840,sigA,cg2840,+,Strong
sigA-cg2841,sigA,cg2841,+,Strong
sigA-cg2846,sigA,cg2846,+,Strong
sigA-cg4016,sigA,cg4016,+,Strong
sigA-cg2844,sigA,cg2844,+,Strong
sigA-cg2845,sigA,cg2845,+,Strong
sigA-murI,sigA,murI,+,Strong
sigA-cg1388,sigA,cg1388,+,Strong
sigA-murA,sigA,murA,+,Strong
sigA-cg1386,sigA,cg1386,+,Strong
sigA-murC,sigA,murC,+,Strong
sigA-murE,sigA,murE,+,Strong
sigA-murG,sigA,murG,+,Strong
sigA-cg1893,sigA,cg1893,+,Strong
sigA-cg1894,sigA,cg1894,+,Strong
sigA-cg1546,sigA,cg1546,+,Strong
sigA-cg1545,sigA,cg1545,+,Strong
sigA-cg1543,sigA,cg1543,+,Strong
sigA-lysC,sigA,lysC,+,Strong
sigA-cg1362,sigA,cg1362,+,Strong
sigA-cg1360,sigA,cg1360,+,Strong
sigA-dcd,sigA,dcd,+,Strong
sigA-amtR,sigA,amtR,+,Strong
sigA-lysG,sigA,lysG,+,Strong
sigA-ndk,sigA,ndk,+,Strong
sigA-cg1098,sigA,cg1098,+,Strong
sigA-cg1099,sigA,cg1099,+,Strong
sigA-cg1768,sigA,cg1768,+,Strong
sigA-cg1769,sigA,cg1769,+,Strong
sigA-rpmG,sigA,rpmG,+,Strong
sigA-cg1090,sigA,cg1090,+,Strong
sigA-cg1091,sigA,cg1091,+,Strong
sigA-cg1092,sigA,cg1092,+,Strong
sigA-cg1767,sigA,cg1767,+,Strong
sigA-cg1096,sigA,cg1096,+,Strong
sigA-mraZ,sigA,mraZ,+,Strong
sigA-mraY,sigA,mraY,+,Strong
sigA-cg1165,sigA,cg1165,+,Strong
sigA-cg1166,sigA,cg1166,+,Strong
sigA-cg1162,sigA,cg1162,+,Strong
sigA-mcbR,sigA,mcbR,+,Strong
sigA-cg1169,sigA,cg1169,+,Strong
sigA-arnR,sigA,arnR,+,Strong
sigA-cg0389,sigA,cg0389,+,Strong
sigA-cg0388,sigA,cg0388,+,Strong
sigA-cg0382,sigA,cg0382,+,Strong
sigA-cg0380,sigA,cg0380,+,Strong
sigA-cg0387,sigA,cg0387,+,Strong
sigA-cg0384,sigA,cg0384,+,Strong
sigA-cg0419,sigA,cg0419,+,Strong
sigA-cg0418,sigA,cg0418,+,Strong
sigA-cg0144,sigA,cg0144,+,Strong
sigA-cg0147,sigA,cg0147,+,Strong
sigA-cg0410,sigA,cg0410,+,Strong
sigA-cg0417,sigA,cg0417,+,Strong
sigA-cg0416,sigA,cg0416,+,Strong
sigA-cg0143,sigA,cg0143,+,Strong
sigA-cg0414,sigA,cg0414,+,Strong
sigA-rplM,sigA,rplM,+,Strong
sigA-csoR,sigA,csoR,+,Strong
sigA-cg1884,sigA,cg1884,+,Strong
sigA-pth1,sigA,pth1,+,Strong
sigA-pth2,sigA,pth2,+,Strong
sigA-cg0707,sigA,cg0707,+,Strong
sigA-cg0706,sigA,cg0706,+,Strong
sigA-cg0704,sigA,cg0704,+,Strong
sigA-cg0702,sigA,cg0702,+,Strong
sigA-cg0700,sigA,cg0700,+,Strong
sigA-arnA1,sigA,arnA1,+,Strong
sigA-cg0969,sigA,cg0969,+,Strong
sigA-cg0968,sigA,cg0968,+,Strong
sigA-cg0967,sigA,cg0967,+,Strong
sigA-cg0965,sigA,cg0965,+,Strong
sigA-cg0963,sigA,cg0963,+,Strong
sigA-cg0962,sigA,cg0962,+,Strong
sigA-cg0960,sigA,cg0960,+,Strong
sigA-cg2701,sigA,cg2701,+,Strong
sigA-cg2700,sigA,cg2700,+,Strong
sigA-cg2703,sigA,cg2703,+,Strong
sigA-cg2705,sigA,cg2705,+,Strong
sigA-cg2704,sigA,cg2704,+,Strong
sigA-cg2708,sigA,cg2708,+,Strong
sigA-cg3142,sigA,cg3142,+,Strong
sigA-cg0562,sigA,cg0562,+,Strong
sigA-cg0561,sigA,cg0561,+,Strong
sigA-cg3143,sigA,cg3143,+,Strong
sigA-bca,sigA,bca,+,Strong
sigA-cg3149,sigA,cg3149,+,Strong
sigA-cg0360,sigA,cg0360,+,Strong
sigA-cg3140,sigA,cg3140,+,Strong
sigA-pdxR,sigA,pdxR,+,Strong
sigA-pdxS,sigA,pdxS,+,Strong
sigA-pdxT,sigA,pdxT,+,Strong
sigA-cg3146,sigA,cg3146,+,Strong
sigA-cg3147,sigA,cg3147,+,Strong
cg0039-ohr,cg0039,ohr,+,Strong
sigH-dnaJ1,sigH,dnaJ1,?,Strong
sigH-cg2949,sigH,cg2949,?,Strong
sigH-cg0699,sigH,cg0699,?,Strong
sigH-whcE,sigH,whcE,?,Strong
sigH-cg3405,sigH,cg3405,?,Strong
sigH-cg2736,sigH,cg2736,+,Strong
sigH-cg2835,sigH,cg2835,?,Strong
sigH-clpX,sigH,clpX,?,Strong
sigH-ctaC,sigH,ctaC,?,Strong
sigH-clgR,sigH,clgR,?,Strong
sigH-sufR,sigH,sufR,?,Strong
sigH-cg2538,sigH,cg2538,?,Strong
sigH-cg1730,sigH,cg1730,?,Strong
sigH-clpC,sigH,clpC,?,Strong
sigH-clpB,sigH,clpB,?,Strong
sigH-atpH,sigH,atpH,?,Strong
sigH-cg2838,sigH,cg2838,?,Strong
sigH-atpC,sigH,atpC,?,Strong
sigH-atpA,sigH,atpA,?,Strong
sigH-atpG,sigH,atpG,?,Strong
sigH-atpF,sigH,atpF,?,Strong
sigH-atpE,sigH,atpE,?,Strong
sigH-atpD,sigH,atpD,?,Strong
sigH-hemA,sigH,hemA,?,Strong
sigH-ftsH,sigH,ftsH,?,Strong
sigH-cg2329,sigH,cg2329,?,Strong
sigH-cg0617,sigH,cg0617,?,Strong
sigH-cg2194,sigH,cg2194,?,Strong
sigH-mpx,sigH,mpx,?,Strong
sigH-cg3429,sigH,cg3429,?,Strong
sigH-lppS,sigH,lppS,?,Strong
sigH-cg3423,sigH,cg3423,?,Strong
sigH-pafA,sigH,pafA,?,Strong
sigH-cg1799,sigH,cg1799,?,Strong
sigH-sigA,sigH,sigA,?,Strong
sigH-murI,sigH,murI,?,Strong
sigH-sigB,sigH,sigB,?,Strong
sigH-sigH,sigH,sigH,?,Strong
sigH-cg1282,sigH,cg1282,?,Strong
sigH-sigM,sigH,sigM,?,Strong
sigH-cg2126,sigH,cg2126,?,Strong
sigH-cg1362,sigH,cg1362,?,Strong
sigH-cg3299,sigH,cg3299,?,Strong
sigH-cg2912,sigH,cg2912,?,Strong
sigH-cg2661,sigH,cg2661,?,Strong
sigH-mshC,sigH,mshC,?,Strong
sigH-pup,sigH,pup,?,Strong
sigH-cg1179,sigH,cg1179,?,Strong
sigH-cg3344,sigH,cg3344,?,Strong
sigH-cg1640,sigH,cg1640,?,Strong
sigH-cg1555,sigH,cg1555,?,Strong
sigH-ispG,sigH,ispG,?,Strong
sigH-cg1096,sigH,cg1096,?,Strong
sigH-cg1375,sigH,cg1375,?,Strong
sigH-thrB,sigH,thrB,?,Strong
sigH-cg0018,sigH,cg0018,?,Strong
sigH-cg2106,sigH,cg2106,?,Strong
sigH-cg1245,sigH,cg1245,?,Strong
sigH-cg3357,sigH,cg3357,?,Strong
sigH-cg1569,sigH,cg1569,?,Strong
sigH-cg2332,sigH,cg2332,?,Strong
sigH-cg1671,sigH,cg1671,?,Strong
sigH-cg1560,sigH,cg1560,?,Strong
sigH-cg2267,sigH,cg2267,?,Strong
sigH-cg0928,sigH,cg0928,?,Strong
sigH-cg2263,sigH,cg2263,?,Strong
sigH-cg1776,sigH,cg1776,?,Strong
sigH-rlmN,sigH,rlmN,?,Strong
sigH-msrA,sigH,msrA,?,Strong
sigH-cg2487,sigH,cg2487,?,Strong
sigH-cg2489,sigH,cg2489,?,Strong
sigH-cg2078,sigH,cg2078,?,Strong
sigH-cg2177,sigH,cg2177,?,Strong
sigH-cg3078,sigH,cg3078,?,Strong
sigH-cg2076,sigH,cg2076,?,Strong
sigH-dnaK,sigH,dnaK,?,Strong
sigH-mnmA,sigH,mnmA,?,Strong
sigH-cg1354,sigH,cg1354,?,Strong
sigH-cg1353,sigH,cg1353,?,Strong
sigH-cg0877,sigH,cg0877,?,Strong
