regulator_id,regulator_name,target_id,target_name,effect,evidence
b0080,Cra,b3367,nirC,repression,0
b0080,Cra,b3368,cysG,repression,0
b0080,Cra,b3403,pck,activation,1
b0080,Cra,b3599,mtlA,repression,1
b0080,Cra,b3600,mtlD,repression,1
b0080,Cra,b3601,mtlR,repression,1
b0080,Cra,b3612,gpmM,repression,0
b0080,Cra,b3613,envC,repression,0
b0080,Cra,b3614,yibQ,repression,0
b0080,Cra,b3916,pfkA,repression,1
b0080,Cra,b3919,tpiA,repression,0
b0080,Cra,b3956,ppc,repression,0
b0080,Cra,b4014,aceB,activation,1
b0080,Cra,b4015,aceA,activation,1
b0080,Cra,b4016,aceK,activation,1
b0080,Cra,b4233,mpl,repression,0
b0080,Cra,b4662,sgrT,repression,0
b4398,CreB,b2296,ackA,,
b4398,CreB,b2297,pta,,
b4398,CreB,b2464,talA,activation,0
b4398,CreB,b3030,parE,,
b4398,CreB,b3031,yqiA,,
b4398,CreB,b3032,cpdA,,
b4398,CreB,b3033,yqiB,,
b4398,CreB,b3034,nudF,,
b4398,CreB,b3652,recG,,
b4398,CreB,b3690,cbrA,,
b4398,CreB,b3716,cbrB,,
b4398,CreB,b4032,malG,repression,0
b4398,CreB,b4033,malF,repression,0
b4398,CreB,b4034,malE,repression,0
b4398,CreB,b4400,creD,activation,1
b3357,Crp,b0034,caiF,activation,0
b3357,Crp,b0035,caiE,activation,0
b3357,Crp,b0036,caiD,activation,0
b3357,Crp,b0037,caiC,activation,0
b3357,Crp,b0038,caiB,activation,0
b3357,Crp,b0039,caiA,activation,0
b3357,Crp,b0040,caiT,activation,0
b3357,Crp,b0041,fixA,activation,0
b3357,Crp,b0042,fixB,activation,0
b3357,Crp,b0043,fixC,activation,0
b3357,Crp,b0044,fixX,activation,0
b3357,Crp,b0061,araD,activation,1
b3357,Crp,b0062,araA,activation,1
b3357,Crp,b0063,araB,activation,1
b3357,Crp,b0064,araC,activation,1
b3357,Crp,b0106,hofC,activation,1
b3357,Crp,b0107,hofB,activation,1
b3357,Crp,b0108,ppdD,activation,1
b3357,Crp,b0109,nadC,activation,0
b3357,Crp,b0110,ampD,repression,0
b3357,Crp,b0111,ampE,repression,0
b3357,Crp,b0113,pdhR,activation,0
b3357,Crp,b0114,aceE,activation,0
b3357,Crp,b0115,aceF,activation,0
b3357,Crp,b0116,lpd,unknown,0
b3357,Crp,b0118,acnB,activation,0
b3357,Crp,b0124,gcd,repression,1
b3357,Crp,b0125,hpt,activation,1
b3357,Crp,b0145,dksA,activation,0
b3357,Crp,b0146,sfsA,activation,0
b3357,Crp,b0189,rof,repression,0
b3357,Crp,b0190,yaeQ,repression,0
b3357,Crp,b0191,arfB,repression,0
b3357,Crp,b0192,nlpE,repression,0
b3357,Crp,b0328,yahN,,
b3357,Crp,b0330,prpR,activation,1
b3357,Crp,b0331,prpB,activation,1
b3357,Crp,b0333,prpC,activation,1
b3357,Crp,b0334,prpD,activation,1
b3357,Crp,b0335,prpE,activation,1
b3357,Crp,b0342,lacA,unknown,1
b3357,Crp,b0343,lacY,unknown,1
b3357,Crp,b0344,lacZ,unknown,1
b3357,Crp,b0345,lacI,activation,1
b3357,Crp,b0346,mhpR,activation,1
b3357,Crp,b0347,mhpA,activation,0
b3357,Crp,b0348,mhpB,activation,0
b3357,Crp,b0349,mhpC,activation,0
b3357,Crp,b0350,mhpD,activation,0
b3357,Crp,b0351,mhpF,activation,0
b3357,Crp,b0352,mhpE,activation,0
b3357,Crp,b0396,araJ,unknown,1
b3357,Crp,b0411,tsx,unknown,1
b3357,Crp,b0428,cyoE,activation,0
b3357,Crp,b0429,cyoD,activation,0
b3357,Crp,b0430,cyoC,activation,0
b3357,Crp,b0431,cyoB,activation,0
b3357,Crp,b0432,cyoA,activation,0
b3357,Crp,b0440,hupB,activation,1
b3357,Crp,b0583,entD,activation,0
b3357,Crp,b0584,fepA,activation,0
b3357,Crp,b0593,entC,activation,0
b3357,Crp,b0594,entE,activation,0
b3357,Crp,b0595,entB,activation,0
b3357,Crp,b0596,entA,activation,0
b3357,Crp,b0597,entH,activation,0
b3357,Crp,b0598,cstA,activation,1
b3357,Crp,b0613,citG,repression,0
b3357,Crp,b0614,citX,repression,0
b3357,Crp,b0615,citF,repression,0
b3357,Crp,b0616,citE,repression,0
b3357,Crp,b0618,citC,repression,0
b3357,Crp,b0619,dpiB,repression,0
b3357,Crp,b0620,dpiA,repression,0
b3357,Crp,b0623,cspE,activation,1
b3357,Crp,b0651,rihA,,
b3357,Crp,b0675,umpH,unknown,1
b3357,Crp,b0676,nagC,unknown,1
b3357,Crp,b0677,nagA,unknown,1
b3357,Crp,b0678,nagB,unknown,1
b3357,Crp,b0679,nagE,unknown,1
b3357,Crp,b0681,chiP,activation,0
b3357,Crp,b0682,chiQ,activation,0
b3357,Crp,b0683,fur,activation,1
b3357,Crp,b0720,gltA,activation,0
b3357,Crp,b0721,sdhC,activation,0
b3357,Crp,b0722,sdhD,activation,0
b3357,Crp,b0723,sdhA,activation,0
b3357,Crp,b0724,sdhB,activation,0
b3357,Crp,b0726,sucA,activation,0
b3357,Crp,b0727,sucB,activation,0
b3357,Crp,b0728,sucC,activation,0
b3357,Crp,b0729,sucD,activation,0
b3357,Crp,b0756,galM,unknown,1
b3357,Crp,b0757,galK,unknown,1
b3357,Crp,b0758,galT,unknown,1
b3357,Crp,b0759,galE,unknown,1
b3357,Crp,b0763,modA,activation,0
b3357,Crp,b0764,modB,activation,0
b3357,Crp,b0765,modC,activation,0
b3357,Crp,b0805,fiu,activation,0
b3357,Crp,b0819,ldtB,unknown,0
b3357,Crp,b0820,ybiT,unknown,0
b3357,Crp,b0880,cspD,activation,1
b3357,Crp,b0903,pflB,activation,1
b3357,Crp,b0904,focA,activation,1
b3357,Crp,b0907,serC,repression,1
b3357,Crp,b0908,aroA,repression,1
b3357,Crp,b0929,ompF,activation,0
b3357,Crp,b0931,pncB,repression,0
b3357,Crp,b0953,rmf,activation,1
b3357,Crp,b0957,ompA,activation,0
b3357,Crp,b1002,agp,activation,0
b3357,Crp,b1015,putP,repression,0
b3357,Crp,b1036,ycdZ,unknown,0
b3357,Crp,b1037,csgG,activation,0
b3357,Crp,b1038,csgF,activation,0
b3357,Crp,b1039,csgE,activation,0
b3357,Crp,b1040,csgD,activation,0
b3357,Crp,b1101,ptsG,activation,1
b3357,Crp,b1111,comR,repression,1
b3357,Crp,b1112,bhsA,repression,1
b3357,Crp,b1182,hlyE,activation,1
b3357,Crp,b1189,dadA,unknown,1
b3357,Crp,b1190,dadX,unknown,1
b3357,Crp,b1205,ychH,activation,1
b3357,Crp,b1256,ompW,repression,1
b3357,Crp,b1272,sohB,repression,0
b3357,Crp,b1276,acnA,activation,0
b3357,Crp,b1298,puuD,repression,0
b3357,Crp,b1299,puuR,repression,0
b3357,Crp,b1300,puuC,repression,0
b3357,Crp,b1301,puuB,repression,0
b3357,Crp,b1302,puuE,repression,0
b3357,Crp,b1339,abgR,,
b3357,Crp,b1384,feaR,activation,0
b3357,Crp,b1385,feaB,activation,0
b3357,Crp,b1387,paaZ,activation,1
b3357,Crp,b1388,paaA,activation,1
b3357,Crp,b1389,paaB,activation,1
b3357,Crp,b1390,paaC,activation,1
b3357,Crp,b1391,paaD,activation,1
b3357,Crp,b1392,paaE,activation,1
b3357,Crp,b1393,paaF,activation,1
b3357,Crp,b1394,paaG,activation,1
b3357,Crp,b1395,paaH,activation,1
b3357,Crp,b1396,paaI,activation,1
b3357,Crp,b1397,paaJ,activation,1
b3357,Crp,b1398,paaK,activation,1
b3357,Crp,b1415,aldA,activation,0
b3357,Crp,b1420,mokB,,
b3357,Crp,b1421,trg,activation,1
b3357,Crp,b1438,hicB,activation,0
b3357,Crp,b1445,ortT,,
b3357,Crp,b1492,gadC,repression,0
b3357,Crp,b1493,gadB,repression,0
b3357,Crp,b1511,lsrK,activation,1
b3357,Crp,b1512,lsrR,activation,1
b3357,Crp,b1513,lsrA,activation,1
b3357,Crp,b1514,lsrC,activation,1
b3357,Crp,b1515,lsrD,activation,1
b3357,Crp,b1516,lsrB,activation,1
b3357,Crp,b1517,lsrF,activation,1
b3357,Crp,b1518,lsrG,activation,1
b3357,Crp,b1519,tam,activation,1
b3357,Crp,b1521,uxaB,activation,0
b3357,Crp,b1530,marR,activation,0
b3357,Crp,b1531,marA,activation,0
b3357,Crp,b1532,marB,activation,0
b3357,Crp,b1580,rspB,,
b3357,Crp,b1581,rspA,,
b3357,Crp,b1593,ynfK,activation,0
b3357,Crp,b1594,mlc,unknown,0
b3357,Crp,b1611,fumC,activation,1
b3357,Crp,b1612,fumA,activation,1
b3357,Crp,b1613,manA,unknown,0
b3357,Crp,b1615,uidC,activation,0
b3357,Crp,b1616,uidB,activation,0
b3357,Crp,b1617,uidA,activation,0
b3357,Crp,b1620,malI,unknown,1
b3357,Crp,b1621,malX,activation,1
b3357,Crp,b1622,malY,activation,1
b3357,Crp,b1656,sodB,repression,0
b3357,Crp,b1733,chbG,activation,1
b3357,Crp,b1734,chbF,activation,1
b3357,Crp,b1735,chbR,activation,1
b3357,Crp,b1736,chbA,activation,1
b3357,Crp,b1737,chbC,activation,1
b3357,Crp,b1738,chbB,activation,1
b3357,Crp,b1761,gdhA,repression,0
b3357,Crp,b1779,gapA,activation,0
b3357,Crp,b1805,fadD,activation,1
b3357,Crp,b1817,manX,activation,0
b3357,Crp,b1818,manY,activation,0
b3357,Crp,b1819,manZ,activation,0
b3357,Crp,b1891,flhC,activation,1
b3357,Crp,b1892,flhD,activation,1
b3357,Crp,b1900,araG,activation,1
b3357,Crp,b1901,araF,activation,1
b3357,Crp,b2009,sbmC,activation,1
b3357,Crp,b2091,gatD,activation,1
b3357,Crp,b2092,gatC,activation,1
b3357,Crp,b2093,gatB,activation,1
b3357,Crp,b2094,gatA,activation,1
b3357,Crp,b2095,gatZ,activation,1
b3357,Crp,b2096,gatY,activation,1
b3357,Crp,b2143,cdd,unknown,1
b3357,Crp,b2146,preT,activation,0
b3357,Crp,b2147,preA,activation,0
b3357,Crp,b2148,mglC,activation,1
b3357,Crp,b2149,mglA,activation,1
b3357,Crp,b2150,mglB,activation,1
b3357,Crp,b2151,galS,activation,0
b3357,Crp,b2155,cirA,activation,0
b3357,Crp,b2165,psuG,,
b3357,Crp,b2166,psuK,,
b3357,Crp,b2171,yeiP,activation,0
b3357,Crp,b2231,gyrA,activation,0
b3357,Crp,b2232,ubiG,activation,0
b3357,Crp,b2234,nrdA,activation,0
b3357,Crp,b2235,nrdB,activation,0
b3357,Crp,b2236,yfaE,activation,0
b3357,Crp,b2239,glpQ,activation,1
b3357,Crp,b2240,glpT,activation,1
b3357,Crp,b2241,glpA,activation,1
b3357,Crp,b2242,glpB,activation,1
b3357,Crp,b2243,glpC,activation,1
b3357,Crp,b2344,fadL,activation,1
b3357,Crp,b2365,dsdX,activation,0
b3357,Crp,b2366,dsdA,activation,0
b3357,Crp,b2393,nupC,activation,0
b3357,Crp,b2415,ptsH,unknown,1
b3357,Crp,b2416,ptsI,unknown,1
b3357,Crp,b2417,crr,unknown,1
b3357,Crp,b2428,murQ,activation,1
b3357,Crp,b2429,murP,activation,1
b3357,Crp,b2468,aegA,,
b3357,Crp,b2469,narQ,repression,0
b3357,Crp,b2481,hyfA,activation,0
b3357,Crp,b2482,hyfB,activation,0
b3357,Crp,b2483,hyfC,activation,0
b3357,Crp,b2484,hyfD,activation,0
b3357,Crp,b2485,hyfE,activation,0
b3357,Crp,b2486,hyfF,activation,0
b3357,Crp,b2487,hyfG,activation,0
b3357,Crp,b2488,hyfH,activation,0
b3357,Crp,b2489,hyfI,activation,0
b3357,Crp,b2490,hyfJ,activation,0
b3357,Crp,b2491,hyfR,activation,0
b3357,Crp,b2492,focB,activation,0
b3357,Crp,b2507,guaA,activation,1
b3357,Crp,b2508,guaB,activation,1
b3357,Crp,b2509,xseA,repression,1
b3357,Crp,b2535,csiE,activation,0
b3357,Crp,b2570,rseC,activation,1
b3357,Crp,b2571,rseB,activation,1
b3357,Crp,b2572,rseA,activation,1
b3357,Crp,b2573,rpoE,activation,1
b3357,Crp,b2579,grcA,activation,0
b3357,Crp,b2584,patZ,activation,0
b3357,Crp,b2597,raiA,activation,1
b3357,Crp,b2614,grpE,activation,0
b3357,Crp,b2659,glaH,activation,1
b3357,Crp,b2660,lhgD,activation,1
b3357,Crp,b2661,gabD,activation,1
b3357,Crp,b2662,gabT,activation,1
b3357,Crp,b2663,gabP,activation,1
b3357,Crp,b2702,srlA,activation,0
b3357,Crp,b2703,srlE,activation,0
b3357,Crp,b2704,srlB,activation,0
b3357,Crp,b2705,srlD,activation,0
b3357,Crp,b2706,gutM,activation,0
b3357,Crp,b2707,srlR,activation,0
b3357,Crp,b2708,gutQ,activation,0
b3357,Crp,b2715,ascF,activation,1
b3357,Crp,b2716,ascB,activation,1
b3357,Crp,b2741,rpoS,repression,1
b3357,Crp,b2754,cas2,repression,1
b3357,Crp,b2755,cas1,repression,1
b3357,Crp,b2756,casE,repression,1
b3357,Crp,b2757,casD,repression,1
b3357,Crp,b2758,casC,repression,1
b3357,Crp,b2759,casB,repression,1
b3357,Crp,b2760,casA,repression,1
b3357,Crp,b2761,cas3,,
b3357,Crp,b2774,ygcW,,
b3357,Crp,b2782,mazF,activation,1
b3357,Crp,b2783,mazE,activation,1
b3357,Crp,b2784,relA,activation,1
b3357,Crp,b2799,fucO,activation,0
b3357,Crp,b2800,fucA,activation,0
b3357,Crp,b2801,fucP,activation,1
b3357,Crp,b2802,fucI,activation,1
b3357,Crp,b2803,fucK,activation,1
b3357,Crp,b2804,fucU,activation,1
b3357,Crp,b2805,fucR,activation,1
b3357,Crp,b2840,ygeA,activation,1
b3357,Crp,b2841,araE,activation,1
b3357,Crp,b2844,yqeF,,
b3357,Crp,b2870,ygeW,,
b3357,Crp,b2903,gcvP,activation,1
b3357,Crp,b2904,gcvH,activation,1
b3357,Crp,b2905,gcvT,activation,1
b3357,Crp,b2913,serA,activation,0
b3357,Crp,b2925,fbaA,activation,1
b3357,Crp,b2926,pgk,activation,1
b3357,Crp,b2927,epd,activation,1
b3357,Crp,b2942,metK,repression,0
b3357,Crp,b2943,galP,activation,0
b3357,Crp,b2957,ansB,activation,1
b3357,Crp,b2964,nupG,unknown,1
b3357,Crp,b2965,speC,repression,0
b3357,Crp,b2980,glcC,activation,0
b3357,Crp,b3049,glgS,activation,0
b3357,Crp,b3072,aer,activation,1
b3357,Crp,b3076,ebgA,activation,0
b3357,Crp,b3077,ebgC,activation,0
b3357,Crp,b3081,fadH,activation,0
b3357,Crp,b3091,uxaA,activation,0
b3357,Crp,b3092,uxaC,activation,0
b3357,Crp,b3093,exuT,activation,0
b3357,Crp,b3094,exuR,repression,0
b3357,Crp,b3113,tdcF,activation,1
b3357,Crp,b3114,tdcE,activation,1
b3357,Crp,b3115,tdcD,activation,1
b3357,Crp,b3116,tdcC,activation,1
b3357,Crp,b3117,tdcB,activation,1
b3357,Crp,b3118,tdcA,activation,1
b3357,Crp,b3132,kbaZ,activation,1
b3357,Crp,b3133,agaV,activation,1
b3357,Crp,b3134,agaW,activation,1
b3357,Crp,b3135,agaA,activation,1
b3357,Crp,b3164,pnp,repression,1
b3357,Crp,b3165,rpsO,repression,1
b3357,Crp,b3166,truB,repression,1
b3357,Crp,b3167,rbfA,repression,1
b3357,Crp,b3168,infB,repression,1
b3357,Crp,b3169,nusA,repression,1
b3357,Crp,b3170,rimP,repression,1
b3357,Crp,b3172,argG,activation,1
b3357,Crp,b3212,gltB,repression,1
b3357,Crp,b3213,gltD,repression,1
b3357,Crp,b3214,gltF,repression,1
b3357,Crp,b3221,yhcH,activation,1
b3357,Crp,b3222,nanK,activation,1
b3357,Crp,b3223,nanE,activation,1
b3357,Crp,b3224,nanT,activation,1
b3357,Crp,b3225,nanA,activation,1
b3357,Crp,b3230,rpsI,repression,1
b3357,Crp,b3231,rplM,repression,1
b3357,Crp,b3236,mdh,activation,0
b3357,Crp,b3240,aaeB,activation,0
b3357,Crp,b3241,aaeA,activation,0
b3357,Crp,b3242,aaeX,activation,0
b3357,Crp,b3243,aaeR,repression,0
b3357,Crp,b3260,dusB,unknown,1
b3357,Crp,b3261,fis,unknown,1
b3357,Crp,b3356,yhfA,unknown,1
b3357,Crp,b3357,crp,unknown,1
b3357,Crp,b3363,ppiA,unknown,1
b3357,Crp,b3365,nirB,repression,0
b3357,Crp,b3366,nirD,repression,0
b3357,Crp,b3367,nirC,repression,0
b3357,Crp,b3368,cysG,repression,0
b3357,Crp,b3392,hofP,activation,1
b3357,Crp,b3393,hofO,activation,1
b3357,Crp,b3394,hofN,activation,1
b3357,Crp,b3395,hofM,activation,1
b3357,Crp,b3403,pck,unknown,1
b3357,Crp,b3404,envZ,unknown,1
b3357,Crp,b3405,ompR,unknown,1
b3357,Crp,b3413,yhgH,activation,0
b3357,Crp,b3414,nfuA,activation,0
b3357,Crp,b3415,gntT,activation,1
b3357,Crp,b3418,malT,activation,1
b3357,Crp,b3423,glpR,activation,1
b3357,Crp,b3424,glpG,activation,1
b3357,Crp,b3425,glpE,activation,1
b3357,Crp,b3426,glpD,activation,1
b3357,Crp,b3428,glgP,activation,1
b3357,Crp,b3429,glgA,activation,1
b3357,Crp,b3430,glgC,activation,1
b3357,Crp,b3437,gntK,activation,0
b3357,Crp,b3449,ugpQ,activation,1
b3357,Crp,b3450,ugpC,activation,1
b3357,Crp,b3451,ugpE,activation,1
b3357,Crp,b3452,ugpA,activation,1
b3357,Crp,b3453,ugpB,activation,1
b3357,Crp,b3461,rpoH,unknown,1
b3357,Crp,b3512,gadE,repression,1
b3357,Crp,b3513,mdtE,repression,1
b3357,Crp,b3514,mdtF,repression,1
b3357,Crp,b3516,gadX,repression,0
b3357,Crp,b3517,gadA,repression,0
b3357,Crp,b3528,dctA,activation,1
b3357,Crp,b3564,xylB,activation,0
b3357,Crp,b3565,xylA,activation,0
b3357,Crp,b3566,xylF,activation,0
b3357,Crp,b3567,xylG,activation,0
b3357,Crp,b3568,xylH,activation,0
b3357,Crp,b3569,xylR,activation,0
b3357,Crp,b3571,malS,activation,0
,Crp,b3574,plaR,,
b3357,Crp,b3574,yiaJ,repression,1
b3357,Crp,b3575,yiaK,activation,1
b3357,Crp,b3576,yiaL,activation,1
b3357,Crp,b3577,yiaM,activation,1
b3357,Crp,b3578,yiaN,activation,1
b3357,Crp,b3579,yiaO,activation,1
b3357,Crp,b3580,lyxK,activation,1
b3357,Crp,b3581,sgbH,activation,1
b3357,Crp,b3582,sgbU,activation,1
b3357,Crp,b3583,sgbE,activation,1
b3357,Crp,b3588,aldB,activation,1
b3357,Crp,b3599,mtlA,activation,1
b3357,Crp,b3600,mtlD,activation,1
b3357,Crp,b3601,mtlR,activation,1
b3357,Crp,b3608,gpsA,activation,1
b3357,Crp,b3609,secB,activation,1
b3357,Crp,b3666,uhpT,activation,1
b3357,Crp,b3670,ilvN,activation,1
b3357,Crp,b3671,ilvB,activation,1
b3357,Crp,b3691,dgoT,activation,1
b3357,Crp,b3693,dgoK,activation,1
b3357,Crp,b3708,tnaA,activation,0
b3357,Crp,b3709,tnaB,activation,0
b3357,Crp,b3721,bglB,activation,1
b3357,Crp,b3722,bglF,activation,1
b3357,Crp,b3723,bglG,activation,1
b3357,Crp,b3748,rbsD,activation,0
b3357,Crp,b3749,rbsA,activation,0
b3357,Crp,b3750,rbsC,activation,0
b3357,Crp,b3751,rbsB,activation,0
b3357,Crp,b3752,rbsK,activation,0
b3357,Crp,b3753,rbsR,activation,0
b3357,Crp,b3781,trxA,repression,1
b3357,Crp,b3806,cyaA,repression,1
b3357,Crp,b3831,udp,unknown,1
b3357,Crp,b3868,glnG,unknown,1
b3357,Crp,b3869,glnL,unknown,1
b3357,Crp,b3870,glnA,unknown,1
b3357,Crp,b3884,csqR,unknown,1
b3357,Crp,b3902,rhaD,activation,0
b3357,Crp,b3903,rhaA,activation,0
b3357,Crp,b3904,rhaB,activation,0
b3357,Crp,b3905,rhaS,activation,1
b3357,Crp,b3906,rhaR,activation,1
b3357,Crp,b3907,rhaT,activation,0
b3357,Crp,b3908,sodA,activation,0
b3357,Crp,b3925,glpX,activation,0
b3357,Crp,b3926,glpK,activation,0
b3357,Crp,b3927,glpF,activation,0
b3357,Crp,b3934,cytR,unknown,1
b3357,Crp,b3961,oxyR,activation,0
b3357,Crp,b4000,hupA,activation,1
b3357,Crp,b4003,zraS,activation,0
b3357,Crp,b4004,zraR,activation,0
b3357,Crp,b4014,aceB,repression,0
b3357,Crp,b4015,aceA,repression,0
b3357,Crp,b4016,aceK,repression,0
b3357,Crp,b4030,psiE,repression,1
b3357,Crp,b4031,xylE,activation,1
b3357,Crp,b4032,malG,activation,1
b3357,Crp,b4033,malF,activation,1
b3357,Crp,b4034,malE,activation,1
b3357,Crp,b4035,malK,activation,1
b3357,Crp,b4036,lamB,activation,1
b3357,Crp,b4037,malM,activation,1
b3357,Crp,b4067,actP,activation,1
b3357,Crp,b4068,yjcH,activation,1
b3357,Crp,b4069,acs,activation,1
b3357,Crp,b4111,proP,unknown,1
b3357,Crp,b4118,melR,activation,1
b3357,Crp,b4119,melA,activation,1
b3357,Crp,b4120,melB,activation,1
b3357,Crp,b4122,fumB,activation,0
b3357,Crp,b4123,dcuB,activation,0
b3357,Crp,b4124,dcuR,activation,1
b3357,Crp,b4138,dcuA,activation,0
b3357,Crp,b4139,aspA,activation,0
b3357,Crp,b4172,hfq,repression,1
b3357,Crp,b4173,hflX,repression,1
b3357,Crp,b4174,hflK,repression,1
b3357,Crp,b4175,hflC,repression,1
b3357,Crp,b4193,ulaA,activation,1
b3357,Crp,b4194,ulaB,activation,1
b3357,Crp,b4195,ulaC,activation,1
b3357,Crp,b4196,ulaD,activation,1
b3357,Crp,b4197,ulaE,activation,1
b3357,Crp,b4198,ulaF,activation,1
b3357,Crp,b4200,rpsF,activation,1
b3357,Crp,b4201,priB,activation,1
b3357,Crp,b4202,rpsR,activation,1
b3357,Crp,b4203,rplI,activation,1
b3357,Crp,b4213,cpdB,activation,1
b3357,Crp,b4233,mpl,activation,0
b3357,Crp,b4239,treC,repression,0
b3357,Crp,b4240,treB,repression,0
b3357,Crp,b4264,idnR,activation,0
b3357,Crp,b4265,idnT,activation,0
b3357,Crp,b4266,idnO,activation,0
b3357,Crp,b4267,idnD,activation,0
b3357,Crp,b4268,idnK,activation,0
b3357,Crp,b4287,fecE,activation,0
b3357,Crp,b4288,fecD,activation,0
b3357,Crp,b4289,fecC,activation,0
b3357,Crp,b4290,fecB,activation,0
b3357,Crp,b4291,fecA,activation,0
b3357,Crp,b4297,yjhG,,
b3357,Crp,b4298,yjhH,,
b3357,Crp,b4299,yjhI,,
b3357,Crp,b4300,sgcR,,
b3357,Crp,b4301,sgcE,,
b3357,Crp,b4302,sgcA,,
b3357,Crp,b4303,sgcQ,,
b3357,Crp,b4304,sgcC,,
b3357,Crp,b4305,sgcX,,
b3357,Crp,b4309,nanS,activation,1
b3357,Crp,b4310,nanM,activation,1
b3357,Crp,b4311,nanC,activation,1
b3357,Crp,b4321,gntP,activation,1
b3357,Crp,b4322,uxuA,activation,1
b3357,Crp,b4323,uxuB,activation,1
b3357,Crp,b4324,uxuR,activation,0
b3357,Crp,b4354,btsT,activation,1
b3357,Crp,b4357,lgoR,activation,0
b3357,Crp,b4358,lgoD,,
b3357,Crp,b4376,osmY,repression,0
b3357,Crp,b4381,deoC,unknown,1
b3357,Crp,b4382,deoA,unknown,1
b3357,Crp,b4383,deoB,unknown,1
b3357,Crp,b4384,deoD,unknown,1
b3357,Crp,b4406,yaeP,repression,0
b3357,Crp,b4460,araH,activation,1
b3357,Crp,b4471,tdcG,activation,1
b3357,Crp,b4476,gntU,activation,0
b3357,Crp,b4477,dgoA,activation,1
b3357,Crp,b4478,dgoD,activation,1
b3357,Crp,b4479,dgoR,activation,1
b3357,Crp,b4502,yeiW,activation,0
b3357,Crp,b4532,hicA,activation,0
b3357,Crp,b4565,sgcB,,
b3357,Crp,b4671,ykgR,activation,0
b3357,Crp,b4725,rseD,activation,1
b1040,CsgD,b0237,pepD,repression,0
b1040,CsgD,b0382,iraP,activation,0
b1040,CsgD,b0385,dgcC,activation,1
b1040,CsgD,b0964,yccT,activation,1
b1040,CsgD,b1003,yccJ,activation,1
b1040,CsgD,b1004,wrbA,activation,1
b1040,CsgD,b1037,csgG,activation,1
b1040,CsgD,b1038,csgF,activation,1
b1040,CsgD,b1039,csgE,activation,1
b1040,CsgD,b1040,csgD,activation,1
b1040,CsgD,b1041,csgB,activation,1
b1040,CsgD,b1042,csgA,activation,1
b1040,CsgD,b1043,csgC,activation,1
b1040,CsgD,b1070,flgN,repression,1
b1040,CsgD,b1071,flgM,repression,1
b1040,CsgD,b1920,tcyJ,repression,1
b1040,CsgD,b1921,fliZ,repression,1
b1040,CsgD,b1922,fliA,repression,1
b1040,CsgD,b1937,fliE,repression,1
b1040,CsgD,b1938,fliF,repression,1
b1040,CsgD,b1939,fliG,repression,1
b1040,CsgD,b1940,fliH,repression,1
b1040,CsgD,b1941,fliI,repression,1
b1040,CsgD,b1942,fliJ,repression,1
b1040,CsgD,b1943,fliK,repression,1
b1040,CsgD,b3156,yhbS,repression,1
b1040,CsgD,b3157,ubiT,repression,1
b1040,CsgD,b3661,nlpA,activation,1
b3556,CspA,b1237,hns,activation,1
b3556,CspA,b2231,gyrA,activation,0
,CsqR,b3880,yihS,repression,1
,CsqR,b3881,yihT,repression,1
,CsqR,b3882,yihU,repression,1
,CsqR,b3883,yihV,repression,1
,CsqR,b3884,csqR,repression,1
b2696,CsrA,b0020,nhaR,,
b2696,CsrA,b0781,moaA,,
b2696,CsrA,b0782,moaB,,
b2696,CsrA,b0783,moaC,,
b2696,CsrA,b0784,moaD,,
b2696,CsrA,b0785,moaE,,
b2696,CsrA,b0833,pdeI,,
b2696,CsrA,b0834,dgcI,,
b2696,CsrA,b1021,pgaD,,
b2696,CsrA,b1022,pgaC,,
b2696,CsrA,b1023,pgaB,,
b2696,CsrA,b1024,pgaA,,
b2696,CsrA,b1025,dgcT,,
b2696,CsrA,b1535,dgcZ,,
b2696,CsrA,b1916,sdiA,,
b2696,CsrA,b2573,rpoE,,
b2696,CsrA,b3049,glgS,,
b2696,CsrA,b3428,glgP,,
b2696,CsrA,b3429,glgA,,
b2696,CsrA,b3430,glgC,,
b2696,CsrA,b4326,iraD,,
b0487,CueR,b0123,cueO,activation,1
b0487,CueR,b0484,copA,activation,1
b0487,CueR,b0781,moaA,repression,0
b0487,CueR,b0782,moaB,repression,0
b0487,CueR,b0783,moaC,repression,0
b0487,CueR,b0784,moaD,repression,0
b0487,CueR,b0785,moaE,repression,0
b0571,CusR,b0428,cyoE,activation,0
b0571,CusR,b0429,cyoD,activation,0
b0571,CusR,b0430,cyoC,activation,0
b0571,CusR,b0431,cyoB,activation,0
b0571,CusR,b0432,cyoA,activation,0
b0571,CusR,b0570,cusS,activation,1
b0571,CusR,b0571,cusR,activation,1
b0571,CusR,b0572,cusC,activation,1
b0571,CusR,b0573,cusF,activation,1
b0571,CusR,b0574,cusB,activation,1
b0571,CusR,b0575,cusA,activation,1
b0571,CusR,b1970,hiuH,activation,1
b0338,CynR,b0338,cynR,repression,1
b0338,CynR,b0339,cynT,activation,1
b0338,CynR,b0340,cynS,activation,1
b0338,CynR,b0341,cynX,activation,1
b1275,CysB,b0365,tauA,activation,1
b1275,CysB,b0366,tauB,activation,1
b1275,CysB,b0367,tauC,activation,1
b1275,CysB,b0368,tauD,activation,1
b1275,CysB,b0602,ybdN,activation,0
b1275,CysB,b0933,ssuB,repression,1
b1275,CysB,b0934,ssuC,repression,1
b1275,CysB,b0935,ssuD,repression,1
