Node	AbsOutCoh	AbsInCoh	NodeLevel	Network	FracInCoh	FracOutCoh	Diff_InOutCoh	TotCoh
iraD	0.0	75.53122339315829	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.53122339315829
rimM	0.0	71.27519570017736	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.27519570017736
fdhF	0.0	57.69550144367692	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.69550144367692
nikC	0.0	60.56838370526855	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	60.56838370526855
napG	0.0	70.64473878346169	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.64473878346169
napF	0.0	70.64473878346169	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.64473878346169
napD	0.0	70.64473878346169	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.64473878346169
napB	0.0	70.64473878346169	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.64473878346169
rpsP	0.0	71.27519570017736	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.27519570017736
napH	0.0	70.64473878346169	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.64473878346169
acrE	0.0	57.95074477303983	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.95074477303983
ccmA	0.0	71.38508321376332	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.38508321376332
ccmC	0.0	71.38508321376332	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.38508321376332
ynfH	0.0	78.39506777331306	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.39506777331306
ynfG	0.0	78.39506777331306	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.39506777331306
ynfF	0.0	78.39506777331306	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.39506777331306
ynfE	0.0	78.39506777331306	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.39506777331306
ccmB	0.0	71.38508321376332	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.38508321376332
ravA	0.0	70.68502888326732	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.68502888326732
nfeR	0.7357588823429572	57.68771019130392	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9874064499419662	0.012593550058033753	0.9748128998839325	58.42346907364688
viaA	0.0	70.68502888326732	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.68502888326732
idlP	0.0	75.53122339315829	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.53122339315829
hmp	0.0	58.88796399287766	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.88796399287766
gdhA	0.0	70.1198570527834	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.1198570527834
pitA	0.0	58.12271203352347	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.12271203352347
nikB	0.0	60.56838370526855	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	60.56838370526855
nikA	0.0	60.56838370526855	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	60.56838370526855
tap	0.0	70.75269219451768	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.75269219451768
narX	0.0	59.12271203352347	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	59.12271203352347
tar	0.0	70.75269219451768	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.75269219451768
nikE	0.0	60.56838370526855	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	60.56838370526855
nikR	2.2072766470288716	60.56838370526855	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9648386550672408	0.03516134493275924	0.9296773101344815	62.77566035229742
narL	103.20727664702886	59.12271203352347	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.36421312238165987	0.6357868776183402	-0.2715737552366803	162.32998868055233
pheM	0.0	58.12271203352347	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.12271203352347
sdhB	0.0	75.1077748060957	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.1077748060957
purN	0.0	70.54304336655578	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.54304336655578
purM	0.0	70.54304336655578	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.54304336655578
xdhB	0.0	71.86332205461176	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.86332205461176
xdhC	0.0	71.86332205461176	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.86332205461176
sdhC	0.0	32.10586196006295	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	32.10586196006295
sdhD	0.0	75.1077748060957	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.1077748060957
ysgA	0.0	58.12271203352347	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.12271203352347
dsbE	0.0	71.38508321376332	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.38508321376332
xdhA	0.0	71.86332205461176	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	71.86332205461176
pdeF	0.0	58.12271203352347	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.12271203352347
ydhY	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
ydhX	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
nrdD	0.0	64.78647010580215	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	64.78647010580215
ydhW	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
ydhV	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
ydhU	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
ydhT	0.0	74.22979730183776	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.22979730183776
ssuE	0.0	76.7800676737921	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.7800676737921
ssuD	0.0	76.7800676737921	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.7800676737921
ssuA	0.0	76.7800676737921	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.7800676737921
ssuC	0.0	76.7800676737921	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.7800676737921
ssuB	0.0	76.7800676737921	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.7800676737921
uxaA	0.0	62.78169360054815	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	62.78169360054815
uxaC	0.0	62.78169360054815	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	62.78169360054815
b2087	7.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	7.0
GatR	6.0	2.0	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.25	0.75	-0.5	8.0
b4704	1.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	1.0
cfa	0.0	74.98487734400848	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.98487734400848
putA	0.7357588823429572	71.7747586872776	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9898530736367103	0.010146926363289732	0.9797061472734205	72.51051756962056
putP	0.0	68.22432899670125	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	68.22432899670125
pgrR	18.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	18.0
tyrR	10.0	78.84587409295408	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.8874455330414376	0.11255446695856242	0.7748910660828752	88.84587409295408
ymjD	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
mpaA	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
ycjX	0.0	76.42608462711662	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.42608462711662
ycjY	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
ymjC	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
ycjF	0.0	76.42608462711662	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.42608462711662
ycjG	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
HU	1804.3121989126412	76.86815595185635	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.040861662069287985	0.959138337930712	-0.918276675861424	1881.1803548644975
astA	0.0	73.55499759077725	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.55499759077725
astB	0.0	73.55499759077725	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.55499759077725
astC	0.0	73.55499759077725	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.55499759077725
astD	0.0	73.55499759077725	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.55499759077725
astE	0.0	73.55499759077725	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.55499759077725
cbl	9.0	77.70691285693744	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.8962020477554126	0.10379795224458743	0.7924040955108251	86.70691285693744
potG	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
potI	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
potH	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
relA	0.0	70.84095394993463	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	70.84095394993463
yeaG	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
yeaH	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
potF	0.0	79.28413990436302	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.28413990436302
zraR	3.0	79.80200996341667	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9637689954467838	0.03623100455321615	0.9275379908935677	82.80200996341667
zraS	0.0	79.80200996341667	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.80200996341667
zraP	0.0	80.87493860694995	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	80.87493860694995
fabZ	0.0	75.99525675685135	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.99525675685135
purA	0.0	68.1259927106161	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	68.1259927106161
skp	0.0	75.99525675685135	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.99525675685135
fliX	0.0	68.45482013681942	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	68.45482013681942
lrp	1732.0772061523257	49.60418292683039	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.027841219665244304	0.9721587803347557	-0.9443175606695113	1781.6813890791561
gadW	1704.236252579903	60.407014165718756	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0342318559813634	0.9657681440186366	-0.9315362880372733	1764.6432667456218
fliC	0.0	68.45482013681942	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	68.45482013681942
lpxA	0.0	75.99525675685135	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.99525675685135
lpxD	0.0	75.99525675685135	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.99525675685135
btuB	0.0	73.23688666090843	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.23688666090843
ydeM	0.0	74.09817654521365	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.09817654521365
ydeN	0.0	74.09817654521365	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.09817654521365
speG	0.0	59.591680985936	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	59.591680985936
dctR	0.0	43.03929012379966	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	43.03929012379966
glnK	0.0	74.01853878381613	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.01853878381613
murI	0.0	73.23688666090843	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.23688666090843
amtB	0.0	74.01853878381613	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.01853878381613
lon	0.0	74.03374524323516	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.03374524323516
ybaS	0.0	73.10749923495274	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.10749923495274
ynfB	0.0	59.591680985936	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	59.591680985936
ybaT	0.0	73.10749923495274	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.10749923495274
asnB	0.0	74.01853878381613	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.01853878381613
uspE	0.0	74.01853878381613	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	74.01853878381613
slp	0.0	43.03929012379966	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	43.03929012379966
yhiM	0.0	56.554378129854655	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	56.554378129854655
aslB	0.0	64.22319021486176	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	64.22319021486176
adiC	0.0	78.03641550494086	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.03641550494086
stpA	1755.5856911633414	49.82966903259636	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.027600113597786417	0.9723998864022135	-0.9447997728044271	1805.4153601959376
ygfA	0.0	54.81271737870336	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	54.81271737870336
b2911	0.0	54.81271737870336	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	54.81271737870336
araC	10.0	78.2571115887898	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.8866946830688013	0.11330531693119872	0.7733893661376026	88.2571115887898
ygeA	0.0	82.95656994470895	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	82.95656994470895
araF	0.0	76.17428450461033	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.17428450461033
araG	0.0	75.78999091743398	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.78999091743398
araE	0.0	82.95656994470895	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	82.95656994470895
araJ	0.0	80.54409105052686	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	80.54409105052686
araH	0.0	75.78999091743398	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	75.78999091743398
xylB	0.0	12.293676070640991	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	12.293676070640991
xylA	0.0	12.293676070640991	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	12.293676070640991
uhpA	1.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	1.0
uhpT	0.0	81.71676880198979	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	81.71676880198979
zur	3.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	3.0
znuC	0.0	76.67661642212137	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.67661642212137
znuB	0.0	76.67661642212137	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	76.67661642212137
znuA	0.0	1.0	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	1.0
relE	2.0742180068938727	72.54095030799195	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9722011213840542	0.027798878615945766	0.9444022427681085	74.61516831488582
RelB-RelE	1.2692339753827175	74.12361172567603	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9831650607749258	0.016834939225074175	0.9663301215498517	75.39284570105875
b2090	7.0	0.0	Input	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0	1.0	-1.0	7.0
lrhA	1854.0716831423051	1.0	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.0005390627268408843	0.9994609372731591	-0.9989218745463182	1855.0716831423051
fimE	0.0	52.542394630594956	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	52.542394630594956
rspR	2.0	2.0	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.5	0.5	0.0	4.0
rspA	0.0	78.18729022454765	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.18729022454765
rspB	0.0	78.18729022454765	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	78.18729022454765
rhaS	6.0	77.81284127545598	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9284119246085377	0.07158807539146228	0.8568238492170754	83.81284127545598
rhaR	6.0	77.81284127545598	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.9284119246085377	0.07158807539146228	0.8568238492170754	83.81284127545598
rhaD	0.0	82.0228835344911	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	82.0228835344911
rhaA	0.0	82.0228835344911	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	82.0228835344911
rhaB	0.0	82.0228835344911	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	82.0228835344911
rob	1800.7980966470013	55.58568486553697	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.02994299207906624	0.9700570079209337	-0.9401140158418675	1856.3837815125382
ybiS	0.0	57.30858134236669	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.30858134236669
acrB	0.0	72.64594161259409	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	72.64594161259409
acrA	0.0	72.64594161259409	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	72.64594161259409
chaC	0.0	57.30858134236669	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.30858134236669
inaA	0.0	55.58568486553697	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.58568486553697
elaB	0.0	67.80546820894182	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	67.80546820894182
mltF	0.0	57.30858134236669	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.30858134236669
nfsB	0.0	73.44654052199641	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	73.44654052199641
yiaG	0.0	67.80546820894182	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	67.80546820894182
dsdC	1.1036383235144358	0.3678794411714786	Middle	511145_v2022_sRDB22_eStrong_regNetwork_Strong	0.25	0.75	-0.5	1.4715177646859143
dsdA	0.0	79.78567769187201	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.78567769187201
dsdX	0.0	79.78567769187201	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	79.78567769187201
kbl	0.0	56.03596414322241	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	56.03596414322241
lhgD	0.0	61.08045804212968	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	61.08045804212968
gabD	0.0	62.641820967105204	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	62.641820967105204
livG	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
tdh	0.0	56.03596414322241	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	56.03596414322241
argO	0.0	57.322341307267955	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.322341307267955
dadX	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
livF	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
livM	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
livK	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
livJ	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
livH	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
avtA	0.0	53.48571158921115	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	53.48571158921115
ridA	0.0	53.48571158921115	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	53.48571158921115
serC	0.0	57.521364163214685	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.521364163214685
alaA	0.0	53.48571158921115	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	53.48571158921115
alaE	0.0	56.03596414322241	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	56.03596414322241
aroA	0.0	57.521364163214685	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.521364163214685
glaH	0.0	61.08045804212968	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	61.08045804212968
ilvX	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
sdaA	0.0	58.244070268050365	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	58.244070268050365
gabT	0.0	62.641820967105204	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	62.641820967105204
dadA	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
gabP	0.0	62.641820967105204	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	62.641820967105204
ilvM	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
ilvL	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
lysP	0.0	57.322341307267955	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	57.322341307267955
ilvD	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
ilvG	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
ilvA	0.0	55.16096041387731	Output	511145_v2022_sRDB22_eStrong_regNetwork_Strong	1.0	0.0	1.0	55.16096041387731
