Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX5835693	SRR9059774	2020-05-31 00:02:04	2019-05-15 12:41:10	6644419	385376302	0	58	135		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR9059774/SRR9059774.1	EC-NDC120min-A-GGCCTCT.fastq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP198489	PRJNA542628		542628	SRS4761634	SAMN11634966	simple	562	Escherichia coli	Escherichia coli							no					BOSTON COLLEGE	SRA886802		public	51D97407E550DC03E00EE7A86B267A31	DA7438C81A9F523400D279D5DE291312		
SRX5835694	SRR9059773	2020-05-31 00:02:04	2019-05-15 12:41:29	7879480	457009840	0	58	160		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9059773/SRR9059773.1	EC-NDC120min-B-GTACCCT.fastq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP198489	PRJNA542628		542628	SRS4761634	SAMN11634966	simple	562	Escherichia coli	Escherichia coli							no					BOSTON COLLEGE	SRA886802		public	556B2532DE9B2B1B7FD53B87ED6F2B80	818A2BB1C839EB6391EA52EF4FA703B0		
SRX5853046	SRR9077779	2019-05-20 16:30:10	2019-05-17 10:46:27	79016505	5926237875	0	75	1988		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9077779/SRR9077779.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP198745	PRJNA543439		543439	SRS4776952	SAMN11666366	simple	364106	Escherichia coli UTI89	GSM3772940							no					GEO	SRA887793		public	7716C7AF4BAE4DEB37993745394EAC5E	9ECFC3BC271E8B9A13184F6F8824BEC7		
SRX5853047	SRR9077780	2019-05-20 16:30:10	2019-05-17 10:39:58	53824899	4036867425	0	75	1357		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9077780/SRR9077780.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP198745	PRJNA543439		543439	SRS4776953	SAMN11666373	simple	364106	Escherichia coli UTI89	GSM3772941							no					GEO	SRA887793		public	BDC99A85864BCFB1E95F97086A702520	F683C0D4B6119DAB9886E33440FD10A0		
SRX5871031	SRR9096037	2019-12-09 05:16:46	2019-05-20 17:25:45	18256748	1332742604	18256748	73	589		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9096037/SRR9096037.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794123	SAMN11787964	simple	83333	Escherichia coli K-12	GSM3785116							no					GEO	SRA888794		public	86DCA08C21D00736C7681E29D7FA44C8	94CB7FBF08CFF23E69C4B40B1DA2A23F		
SRX5871032	SRR9096038	2019-12-09 05:16:46	2019-05-20 17:24:57	16335587	1192497851	16335587	73	535		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096038/SRR9096038.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794124	SAMN11787963	simple	83333	Escherichia coli K-12	GSM3785117							no					GEO	SRA888794		public	B88F0F7D3B5B638ED37687C778680CDF	B240ADE726251F49EC1DA5C8E797F267		
SRX5871033	SRR9096039	2019-12-09 05:16:46	2019-05-20 17:24:29	17544733	1280765509	17544733	73	567		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9096039/SRR9096039.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794125	SAMN11787961	simple	83333	Escherichia coli K-12	GSM3785118							no					GEO	SRA888794		public	A7462729A0C52F9B65614FB01BE5D52E	25E581BF49CCA9A55403F06E51F532BE		
SRX5871034	SRR9096040	2019-12-09 05:16:46	2019-05-20 17:29:59	27438701	2003025173	27438701	73	900		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096040/SRR9096040.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794126	SAMN11787960	simple	83333	Escherichia coli K-12	GSM3785119							no					GEO	SRA888794		public	DE88332EFE726B198B5C14C23D04D6EA	FE9747B187C85C98F22D75B66A87A0F2		
SRX5871035	SRR9096041	2019-12-09 05:16:46	2019-05-20 17:27:53	24109522	1759995106	24109522	73	782		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096041/SRR9096041.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794127	SAMN11787959	simple	83333	Escherichia coli K-12	GSM3785120							no					GEO	SRA888794		public	BFF7B5D9693EBF7D4FD44E4F51DB7327	333028AC9BFA1BDDA223BDE06F2A4EF8		
SRX5871036	SRR9096042	2019-12-09 05:16:46	2019-05-20 17:29:37	29240810	2134579130	29240810	73	953		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096042/SRR9096042.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794128	SAMN11787957	simple	83333	Escherichia coli K-12	GSM3785121							no					GEO	SRA888794		public	D9A794C1D19EC2B14E39D525395145A3	8956C98D984EC0A5EF0C8BD7EC2696A2		
SRX5871037	SRR9096043	2019-12-09 05:16:46	2019-05-20 17:27:34	24620585	1797302705	24620585	73	797		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9096043/SRR9096043.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794129	SAMN11787956	simple	83333	Escherichia coli K-12	GSM3785122							no					GEO	SRA888794		public	39E14A30F28F98F14236BC289A84025E	2DDD833DE4D834BE6054677079AC0AA4		
SRX5871038	SRR9096044	2019-12-09 05:16:46	2019-05-20 17:30:20	30882880	2254450240	30882880	73	1005		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096044/SRR9096044.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794130	SAMN11787954	simple	83333	Escherichia coli K-12	GSM3785123							no					GEO	SRA888794		public	8978CAE348C419F039740F89888D836E	A36E6E1250C3360BD5F9C604C24AD5B8		
SRX5871039	SRR9096045	2019-12-09 05:16:46	2019-05-20 17:30:04	30686564	2240119172	30686564	73	995		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096045/SRR9096045.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794131	SAMN11787953	simple	83333	Escherichia coli K-12	GSM3785124							no					GEO	SRA888794		public	1E15F0A11AD58979A8936DDD29C7DE69	CE6DFBB1C7A81DE7F7509163B3957418		
SRX5871040	SRR9096046	2019-12-09 05:16:46	2019-05-20 17:28:03	26368541	1924903493	26368541	73	869		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096046/SRR9096046.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794132	SAMN11787952	simple	83333	Escherichia coli K-12	GSM3785125							no					GEO	SRA888794		public	685613A5C5835C9E3AE6AFCF6AA9A194	7B84B3184E2654A38468EFD00AA49DB2		
SRX5871041	SRR9096047	2019-12-09 05:16:46	2019-05-20 17:28:24	27935698	2039305954	27935698	73	917		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096047/SRR9096047.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794133	SAMN11787950	simple	83333	Escherichia coli K-12	GSM3785126							no					GEO	SRA888794		public	B01B1E8CC07D9BFCA3147FFA32FBF80F	C9F337E3BA42B1C91AA2E301D4218521		
SRX5871042	SRR9096048	2019-12-09 05:16:46	2019-05-20 17:28:36	26765089	1953851497	26765089	73	886		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096048/SRR9096048.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794134	SAMN11787949	simple	83333	Escherichia coli K-12	GSM3785127							no					GEO	SRA888794		public	6EE4EF32F4E721593C94386FF92C482D	1CCEA0F0FD83759339C9F12753495336		
SRX5871043	SRR9096073	2019-12-09 05:16:47	2019-05-20 17:31:21	24963497	2071970251	24963497	83	927		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096073/SRR9096073.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794135	SAMN11788388	simple	83333	Escherichia coli K-12	GSM3785152							no					GEO	SRA888794		public	6D832D6931D24FFF07B925C3BF0FEF57	4433745F6537D2D110CBC61643AEA649		
SRX5871044	SRR9096074	2019-12-09 05:16:47	2019-05-20 17:32:41	30626802	2542024566	30626802	83	1144		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096074/SRR9096074.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794136	SAMN11788387	simple	83333	Escherichia coli K-12	GSM3785153							no					GEO	SRA888794		public	4810E70DB65A6C757A0D78208BF91298	43190C5A224E2A7AEC15C24D45A0BD0F		
SRX5871055	SRR9096059	2019-12-09 05:16:47	2019-05-20 17:25:28	13515241	1121765003	13515241	83	474		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096059/SRR9096059.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794147	SAMN11788356	simple	83333	Escherichia coli K-12	GSM3785138							no					GEO	SRA888794		public	CFA3A5922FD111F0C701125E64C77A10	72C4FDF438A3BBD5D796F10F27E1927F		
SRX5871056	SRR9096060	2019-12-09 05:16:47	2019-05-20 17:25:02	14083197	1168905351	14083197	83	500		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096060/SRR9096060.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794148	SAMN11788355	simple	83333	Escherichia coli K-12	GSM3785139							no					GEO	SRA888794		public	1801B158FB797780FC714D73BE905CF0	22369D887291AC42677495BC37E631DA		
SRX5871057	SRR9096061	2019-12-09 05:16:47	2019-05-20 17:25:13	13278816	1102141728	13278816	83	467		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096061/SRR9096061.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794149	SAMN11788354	simple	83333	Escherichia coli K-12	GSM3785140							no					GEO	SRA888794		public	9D348BD688ACBA337DAFC10807DB9AF9	0C8308D24E789B215208911AE6F3CF94		
SRX5871058	SRR9096062	2019-12-09 05:16:47	2019-05-20 17:28:05	19833717	1646198511	19833717	83	704		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096062/SRR9096062.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794150	SAMN11788353	simple	83333	Escherichia coli K-12	GSM3785141							no					GEO	SRA888794		public	E7CD43A0F15379E9C609935EEEAC1D3A	D64E6EA0078510FA2CFEECED4F04AA03		
SRX5871059	SRR9096063	2019-12-09 05:16:47	2019-05-20 17:26:02	17519522	1454120326	17519522	83	616		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9096063/SRR9096063.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794151	SAMN11788352	simple	83333	Escherichia coli K-12	GSM3785142							no					GEO	SRA888794		public	988FE22D36D4CE8A9D32F900E1BB3A53	542C95108516FB90DAC29D4012C56B4B		
SRX5871060	SRR9096064	2019-12-09 05:16:47	2019-05-20 17:26:35	16089443	1335423769	16089443	83	568		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096064/SRR9096064.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794152	SAMN11788351	simple	83333	Escherichia coli K-12	GSM3785143							no					GEO	SRA888794		public	9C9410CA51FB27372EE0E55E4F4B4668	1357B1EE556E8F1CF8CC2E023F0A60B5		
SRX5871061	SRR9096065	2019-12-09 05:16:47	2019-05-20 17:32:42	31765826	2636563558	31765826	83	1113		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096065/SRR9096065.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794153	SAMN11788350	simple	83333	Escherichia coli K-12	GSM3785144							no					GEO	SRA888794		public	90713CFF32CD3DA4D2361F6F9E65DDF4	6F8E27940BE3972F1B712F62C99C65C8		
SRX5871062	SRR9096066	2019-12-09 05:16:47	2019-05-20 17:29:53	28686053	2380942399	28686053	83	1012		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096066/SRR9096066.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794154	SAMN11788349	simple	83333	Escherichia coli K-12	GSM3785145							no					GEO	SRA888794		public	EED2898F613E01D055BED0404B794C9A	361BD3199777E7C7734361057549861C		
SRX5871063	SRR9096067	2019-12-09 05:16:47	2019-05-20 17:30:23	25596992	2124550336	25596992	83	899		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096067/SRR9096067.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794155	SAMN11788348	simple	83333	Escherichia coli K-12	GSM3785146							no					GEO	SRA888794		public	7E9F2789110E134FA1760FAD1C96B29E	438C2529D73F707356C3DCC56440D136		
SRX5871064	SRR9096068	2019-12-09 05:16:47	2019-05-20 17:29:00	26388659	2190258697	26388659	83	942		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096068/SRR9096068.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794156	SAMN11788347	simple	83333	Escherichia coli K-12	GSM3785147							no					GEO	SRA888794		public	BFDF97907FE71EDB5C504F33E5F54E83	107EF245A4132B15E45E930024C92A9A		
SRX5871065	SRR9096069	2019-12-09 05:16:47	2019-05-20 17:31:13	29592557	2456182231	29592557	83	1100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9096069/SRR9096069.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794157	SAMN11788346	simple	83333	Escherichia coli K-12	GSM3785148							no					GEO	SRA888794		public	F699270E6EF511757C60CFC327BD8C8D	762EF37E89528D59822FB10A54C04F25		
SRX5871066	SRR9096070	2019-12-09 05:16:47	2019-05-20 17:35:10	36410284	3022053572	36410284	83	1365		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9096070/SRR9096070.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794158	SAMN11788345	simple	83333	Escherichia coli K-12	GSM3785149							no					GEO	SRA888794		public	BE040AA37ABA8A3615ABD1BAAB5543C0	37175CAE7D01BC685A6EE961F55575D6		
SRX5871067	SRR9096071	2019-12-09 05:16:47	2019-05-20 17:30:20	27074832	2247211056	27074832	83	1009		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096071/SRR9096071.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794159	SAMN11788390	simple	83333	Escherichia coli K-12	GSM3785150							no					GEO	SRA888794		public	57425FF86365B92B3C1E4C369EC93980	0C9DC54C91BCE4C8AEC303369DCC1A95		
SRX5871068	SRR9096072	2019-12-09 05:16:47	2019-05-20 17:33:12	30694764	2547665412	30694764	83	1153		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9096072/SRR9096072.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP198991	PRJNA543880	3	543880	SRS4794160	SAMN11788389	simple	83333	Escherichia coli K-12	GSM3785151							no					GEO	SRA888794		public	D46D7358DBFE7FE8131817E6CC723600	CCA407744F3790F420BF2D3717B9BDE6		
SRX5900574	SRR9126592	2019-12-31 00:05:43	2019-05-25 07:30:32	24340267	7302080100	24340267	300	2225		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9126592/SRR9126592.1	D1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP199499	PRJNA544782		544782	SRS4821940	SAMN11855834	simple	469008	Escherichia coli BL21(DE3)	D1							no					NANJING FORESTRY UNIVERSITY	SRA890423		public	62398680B812B74981BAD5E0140E93BA	F3E34246C5D327A9CF87F9B9D352D55F		
SRX5936089	SRR9163184	2019-05-31 17:49:07	2019-05-30 16:45:36	7478497	1115426106	0	149	383		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9163184/SRR9163184.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849165	SAMN11895614	simple	562	Escherichia coli	GSM3833984							no					GEO	SRA892273		public	F7F5A50010FFF74A669D0A3A694EFB54	B1B55DBDD839ED2260EF15A8F221EE69		
SRX5936090	SRR9163185;SRR9163186	2019-05-31 17:49:07	2019-05-30 16:44:19	3678750	550243355	0	149	191		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9163186/SRR9163186.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849166	SAMN11895613	simple	562	Escherichia coli	GSM3833985							no					GEO	SRA892273		public	A1086B024817D36A3BF0073590CF85B5	79C393BC3F50F40996F4B7801FD2D688		
SRX5936091	SRR9163187	2019-05-31 17:49:07	2019-05-30 16:45:21	7238316	1082383980	0	149	369		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9163187/SRR9163187.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849167	SAMN11895612	simple	562	Escherichia coli	GSM3833986							no					GEO	SRA892273		public	BACCE4100D345501210043B3CAA2609C	7B50A62EEA88C6F069FC9F6BA315C446		
SRX5936092	SRR9163188;SRR9163189	2019-05-31 17:49:07	2019-05-30 16:44:37	4422254	659438981	0	149	231		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9163189/SRR9163189.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849168	SAMN11895611	simple	562	Escherichia coli	GSM3833987							no					GEO	SRA892273		public	86EDA8C09B7C934A13824BAA0A3D85ED	D43FC5BA4A60869CE3A486535CBB14B6		
SRX5936093	SRR9163190	2019-05-31 17:49:07	2019-05-30 16:46:45	7651524	1145245957	0	149	389		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9163190/SRR9163190.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849169	SAMN11895610	simple	562	Escherichia coli	GSM3833988							no					GEO	SRA892273		public	19999433B0AE326C40C274D437D29315	5FFA3A453A3BCEAC30FD5A5247C0F745		
SRX5936094	SRR9163191	2019-05-31 17:49:07	2019-05-30 16:46:19	7550019	1127343060	0	149	386		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9163191/SRR9163191.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849170	SAMN11895609	simple	562	Escherichia coli	GSM3833989							no					GEO	SRA892273		public	DE7C956168335E91C9B685659690740F	FA64798AF8F5EF22B0D5CEE8D2ADCBF7		
SRX5936095	SRR9163192	2019-05-31 17:49:07	2019-05-30 16:45:22	5617934	838314062	0	149	286		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9163192/SRR9163192.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849171	SAMN11895608	simple	562	Escherichia coli	GSM3833990							no					GEO	SRA892273		public	D389B6DF257D7A614B17C365B815D4A4	AB14C15EF51BACB4DCD7229F3CE20584		
SRX5936096	SRR9163193	2019-05-31 17:49:07	2019-05-30 16:46:41	7055223	1051935329	0	149	361		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9163193/SRR9163193.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849172	SAMN11895607	simple	562	Escherichia coli	GSM3833991							no					GEO	SRA892273		public	ECE8AF76C8835610E6B916B3B32E3343	C6155DCB3B663BEE6579C6126C1C56D8		
SRX5936097	SRR9163194;SRR9163195;SRR9163196	2019-05-31 17:49:07	2019-05-30 16:44:10	1831247	273434919	0	149	95		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9163196/SRR9163196.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849173	SAMN11895664	simple	562	Escherichia coli	GSM3833992							no					GEO	SRA892273		public	E2E11C8BF04D53C7F6C988056FDC75B2	2F24AB2FB5ADFC1C68C2696840831554		
SRX5936098	SRR9163197;SRR9163198	2019-05-31 17:49:07	2019-05-30 16:46:42	5781762	863518086	0	149	304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9163198/SRR9163198.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849174	SAMN11895663	simple	562	Escherichia coli	GSM3833993							no					GEO	SRA892273		public	425193E71C13BAA51A1126EC63EDC28D	A01359D95D8FF18CC9E3E55AF96235A3		
SRX5936099	SRR9163199	2019-05-31 17:49:07	2019-05-30 16:45:13	5064148	757480286	0	149	258		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9163199/SRR9163199.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849175	SAMN11895662	simple	562	Escherichia coli	GSM3833994							no					GEO	SRA892273		public	5652C49D1DD0A61B787F2D9F146DEE04	CFD48F39AD078CBA0B162A3EDA491C1B		
SRX5936100	SRR9163200;SRR9163201;SRR9163202	2019-05-31 17:49:07	2019-05-30 16:44:32	1355691	202486261	0	149	71		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR9163202/SRR9163202.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849176	SAMN11895661	simple	562	Escherichia coli	GSM3833995							no					GEO	SRA892273		public	D161E559E7706B1ED953BA1558EA7A51	2AF2948856F343B7ACA297128B1E73DF		
SRX5936101	SRR9163203	2019-05-31 17:49:07	2019-05-30 16:46:41	5104567	762405555	0	149	261		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9163203/SRR9163203.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 3000	SRP199921	PRJNA545520	3	545520	SRS4849177	SAMN11895660	simple	562	Escherichia coli	GSM3833996							no					GEO	SRA892273		public	9549884488C4C87E8D3BE1BA26113655	54E4ED81DA8B3B4C95DAEEC26EE1D904		
