MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,5_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,6_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,46_1,2,NonTF_NonTF,0,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,29_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.34,2,14_9,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.34,2,23_9,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.34,2,55_9,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.38,2,7_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M55,2,5_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M28 : M28,2,115_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.15 : M37.15,2,83_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.59 : Intermodular,2,6_1,2,NonTF_NonTF,0,5
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.8 : Intermodular,2,114_2,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : Intermodular,2,5_2,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : M37.1,2,5_1,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,14_2,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,7_3,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,7_2,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,21_1,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.16,2,7_1,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.24,2,29_1,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M46,2,14_5,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M65,2,23_1,2,TF_NonTF,1,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,7_3,2,NonTF_NonTF,0,4
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.10 : M37.10,2,33_1,2,NonTF_NonTF,0,4
